size temperature m m^2 m^4 mag_sus
80 2.441 0.0999411 0.0154024 0.00066807 14.1954 
80 2.442 0.101415 0.0158659 0.00070342 14.6262 
80 2.442 0.100069 0.0155956 0.0007011 14.6287 
80 2.442 0.101628 0.0159642 0.000731152 14.7708 
80 2.442 0.100529 0.0155869 0.000688056 14.364 
80 2.442 0.100356 0.0156172 0.00070813 14.5347 
80 2.443 0.0987659 0.0152287 0.000668785 14.3405 
80 2.443 0.0994083 0.0152951 0.000669246 14.1809 
80 2.443 0.0991121 0.0152953 0.000672673 14.3353 
80 2.443 0.10039 0.0154947 0.00066435 14.1901 
80 2.443 0.100181 0.0156086 0.000698227 14.5983 
80 2.444 0.0998513 0.0153752 0.000671827 14.1535 
80 2.444 0.0996511 0.0153733 0.000679876 14.2532 
80 2.444 0.0992433 0.0152547 0.000661742 14.155 
80 2.444 0.0985335 0.0150784 0.000654731 14.0609 
80 2.444 0.0989747 0.0151561 0.000650031 14.0363 
80 2.445 0.0993849 0.0152988 0.000672454 14.191 
80 2.445 0.099198 0.0151801 0.000653211 13.9774 
80 2.445 0.0980938 0.0148562 0.000628852 13.6998 
80 2.445 0.0998354 0.0153959 0.000666604 14.2103 
80 2.445 0.097589 0.0147262 0.000608016 13.6184 
80 2.446 0.0988545 0.015143 0.00063976 14.0527 
80 2.446 0.0976718 0.0147963 0.000628616 13.7538 
80 2.446 0.0982121 0.0150614 0.000659 14.1706 
80 2.446 0.0989726 0.0151336 0.000645968 13.967 
80 2.446 0.0992258 0.0152424 0.000676705 14.1205 
80 2.447 0.0968813 0.0146875 0.000630863 13.866 
80 2.447 0.0975001 0.014755 0.000622997 13.7278 
