size temperature m m2 m4 ms e sp_h 
10 3.335 0.25815 0.100002 0.0252801 1.0003 -87.0046 0.443419 
10 3.34 0.262138 0.102305 0.0258057 1.00566 -86.971 0.438834 
10 3.34 0.26069 0.101357 0.0254702 0.999927 -87.3912 0.429985 
10 3.34 0.260344 0.101367 0.0256318 1.00563 -87.3535 0.436651 
10 3.345 0.257304 0.0987884 0.0243107 0.974082 -86.6012 0.429641 
10 3.345 0.259366 0.100725 0.0255415 1.00014 -86.9268 0.438681 
10 3.345 0.260914 0.100988 0.025047 0.983904 -86.7553 0.443468 
10 3.35 0.256592 0.0985142 0.0244724 0.975364 -86.436 0.427753 
10 3.35 0.259512 0.100294 0.0249653 0.983515 -86.6189 0.443646 
10 3.35 0.261084 0.102068 0.0260456 1.01205 -86.8793 0.43037 
10 3.355 0.258844 0.0998822 0.0251294 0.980088 -86.3968 0.436108 
10 3.355 0.259278 0.100529 0.0251652 0.992651 -86.8612 0.433636 
10 3.355 0.258652 0.0993007 0.0242312 0.965719 -86.4586 0.425208 
10 3.36 0.254668 0.0969963 0.0234732 0.956563 -85.6969 0.433662 
10 3.36 0.256666 0.0986841 0.0243789 0.976389 -86.088 0.430828 
10 3.36 0.257662 0.0984781 0.0238823 0.955012 -86.4137 0.419283 
10 3.365 0.252906 0.0968609 0.0240868 0.977696 -85.9006 0.428497 
10 3.365 0.254338 0.0964096 0.0233141 0.942699 -86.242 0.413639 
10 3.365 0.25462 0.0968818 0.0235506 0.952464 -85.6529 0.416957 
10 3.37 0.256046 0.0984572 0.0244118 0.976192 -85.8993 0.429734 
10 3.37 0.253894 0.096816 0.0236687 0.960053 -85.7573 0.426873 
10 3.37 0.251268 0.0959032 0.0238199 0.972332 -85.6666 0.436255 
10 3.375 0.252192 0.0954512 0.0231373 0.943715 -85.251 0.42592 
10 3.375 0.25165 0.0949383 0.0230006 0.936609 -85.3062 0.416263 
10 3.375 0.252872 0.095676 0.0229908 0.9402 -85.6254 0.413779 
10 3.38 0.250374 0.0943899 0.0227159 0.937951 -85.0205 0.415068 
10 3.38 0.252844 0.0957293 0.0231466 0.940804 -85.0437 0.420829 
10 3.38 0.252784 0.0954632 0.0228102 0.93383 -85.1674 0.427304 
10 3.385 0.250602 0.0947523 0.0230077 0.943897 -85.0026 0.422042 
10 3.385 0.248124 0.0928503 0.0219979 0.924219 -84.9614 0.396957 
10 3.385 0.250322 0.0941559 0.0223894 0.930422 -85.1264 0.414889 
10 3.39 0.25134 0.0946442 0.0226087 0.928388 -85.1489 0.419662 
10 3.39 0.252328 0.0946598 0.0223104 0.914169 -84.6458 0.398466 
10 3.39 0.252012 0.0949987 0.0226318 0.928869 -84.7854 0.411277 
10 3.395 0.247684 0.0920996 0.0214649 0.90581 -84.5922 0.404516 
10 3.395 0.249942 0.0931639 0.021583 0.904061 -85.0528 0.399086 
10 3.395 0.24828 0.0929846 0.0219917 0.923172 -84.6904 0.404223 
10 3.4 0.250894 0.0936714 0.0219324 0.903635 -84.4641 0.407604 
10 3.4 0.250182 0.0934256 0.0218915 0.9069 -84.8401 0.411859 
10 3.4 0.245344 0.0906007 0.020683 0.894325 -84.1002 0.408788 
10 3.405 0.247986 0.0919818 0.0210484 0.895294 -84.4275 0.392499 
10 3.405 0.248834 0.0924801 0.0212845 0.897555 -84.3818 0.401289 
10 3.405 0.248308 0.0939091 0.0230765 0.947203 -84.5248 0.415981 
10 3.41 0.24429 0.0898383 0.0204612 0.884477 -83.8122 0.395997 
10 3.41 0.242942 0.0892962 0.0206665 0.887841 -83.7842 0.39419 
10 3.41 0.243338 0.0897932 0.0208259 0.896768 -83.6533 0.400795 
10 3.415 0.248298 0.0926401 0.0217556 0.907415 -83.897 0.399835 
10 3.415 0.247458 0.0918148 0.0211796 0.895441 -83.9328 0.400618 
10 3.415 0.24548 0.0908147 0.0210357 0.894708 -83.7956 0.39501 
10 3.42 0.250244 0.0938636 0.0221525 0.913495 -83.8137 0.397662 
10 3.42 0.246342 0.0907252 0.0205626 0.878388 -83.7483 0.383775 
10 3.42 0.246246 0.091011 0.0210453 0.888126 -83.723 0.393676 
10 3.425 0.243278 0.0887501 0.0197728 0.863239 -83.4966 0.39016 
10 3.425 0.243442 0.0891342 0.0203613 0.872122 -83.2827 0.389956 
10 3.425 0.244502 0.089999 0.0208927 0.882271 -83.181 0.392561 
10 3.43 0.242384 0.0889221 0.020486 0.879652 -83.3701 0.406128 
10 3.43 0.242566 0.0882352 0.0198531 0.857052 -82.9504 0.384993 
10 3.43 0.24056 0.0880196 0.0202672 0.879023 -83.3296 0.390674 
10 3.435 0.24318 0.089099 0.0204125 0.872272 -83.0314 0.399549 
10 3.435 0.243818 0.0893165 0.0201373 0.869558 -83.0906 0.388584 
10 3.435 0.24522 0.0896579 0.0202353 0.859536 -82.9628 0.386789 
10 3.44 0.242612 0.0885432 0.019897 0.862867 -83.2012 0.378376 
10 3.44 0.242604 0.0886821 0.0201475 0.867017 -82.902 0.396625 
10 3.44 0.239226 0.0871474 0.0200882 0.869719 -82.6782 0.39814 
10 3.445 0.24145 0.0871408 0.0193538 0.837232 -82.5838 0.389643 
10 3.445 0.238398 0.0860017 0.0189466 0.84668 -82.4387 0.376418 
10 3.445 0.239836 0.0859488 0.0187805 0.825181 -82.6342 0.37657 
10 3.45 0.238306 0.085843 0.019096 0.842123 -82.5579 0.383285 
10 3.45 0.24232 0.0890892 0.0207406 0.880296 -82.5166 0.398097 
10 3.45 0.240602 0.0873916 0.0197708 0.855137 -82.4722 0.383581 
10 3.455 0.23922 0.0863209 0.0191178 0.842103 -82.5267 0.384146 
10 3.455 0.239336 0.0862081 0.0190546 0.837232 -81.8915 0.38018 
10 3.455 0.238998 0.0860029 0.0189183 0.835973 -82.4029 0.383073 
10 3.46 0.23786 0.0858676 0.0191816 0.846538 -82.1306 0.375995 
10 3.46 0.239816 0.086955 0.0194513 0.850963 -82.2616 0.376489 
10 3.46 0.235322 0.0833853 0.017819 0.809505 -81.5746 0.368537 
10 3.465 0.241728 0.0878862 0.0197653 0.850038 -82.3798 0.374124 
10 3.465 0.23606 0.0839018 0.0181557 0.813202 -81.8069 0.370738 
10 3.465 0.234354 0.0828465 0.0177451 0.805908 -81.6029 0.356331 
10 3.47 0.238842 0.0858598 0.0188863 0.830383 -81.8022 0.377781 
10 3.47 0.23718 0.0851672 0.0188472 0.833223 -81.7694 0.376168 
10 3.47 0.235936 0.0843914 0.0185518 0.827826 -81.7111 0.372829 
10 3.475 0.235734 0.0840476 0.0183551 0.819483 -81.6283 0.375197 
10 3.475 0.237186 0.085022 0.0187592 0.827763 -81.6644 0.367389 
10 3.475 0.235348 0.0838782 0.0181919 0.819841 -81.5053 0.369046 
10 3.48 0.235626 0.0839011 0.0183086 0.815559 -81.3742 0.369814 
10 3.48 0.235858 0.0838517 0.0181541 0.810998 -81.2205 0.374292 
10 3.48 0.237816 0.084447 0.0181186 0.801451 -81.1789 0.359459 
10 3.485 0.235252 0.0839883 0.0182965 0.821946 -80.9799 0.372 
10 3.485 0.233658 0.0824136 0.017584 0.798207 -80.8378 0.356525 
10 3.485 0.235992 0.0840702 0.0183535 0.814288 -81.1853 0.365576 
10 3.49 0.235248 0.0833134 0.01792 0.801485 -81.0973 0.367847 
10 3.49 0.235848 0.0833469 0.0175761 0.794344 -80.894 0.356457 
10 3.49 0.235548 0.0833652 0.0176962 0.798921 -80.991 0.364518 
10 3.495 0.231796 0.0809254 0.016859 0.778139 -80.5984 0.361093 
10 3.495 0.233288 0.0826434 0.0178676 0.807441 -81.0084 0.375095 
10 3.495 0.235332 0.0832854 0.017716 0.798406 -80.8602 0.365392 
