size temperature m m^2 m^4 mag_sus
32 2.091 0.874493 0.766435 0.592259 0.830623 
32 2.091 0.874212 0.76597 0.591587 0.843951 
32 2.091 0.873187 0.764338 0.589406 0.922011 
32 2.091 0.873661 0.765001 0.590133 0.841338 
32 2.092 0.873692 0.7651 0.590342 0.862669 
32 2.092 0.873392 0.764691 0.589881 0.919391 
32 2.092 0.872504 0.763025 0.587173 0.862537 
32 2.092 0.871893 0.7621 0.586087 0.9315 
32 2.092 0.873328 0.764501 0.589532 0.881039 
32 2.093 0.87188 0.762097 0.585998 0.939944 
32 2.093 0.871899 0.762025 0.585802 0.889509 
32 2.093 0.871769 0.761807 0.585472 0.893637 
32 2.093 0.871872 0.762052 0.585878 0.924882 
32 2.093 0.873029 0.763956 0.588667 0.868579 
32 2.094 0.872287 0.762699 0.586814 0.887027 
32 2.094 0.871576 0.761514 0.585136 0.913914 
32 2.094 0.872137 0.762392 0.586191 0.865068 
32 2.094 0.872028 0.762195 0.58593 0.861888 
32 2.094 0.871703 0.761891 0.585922 0.990392 
32 2.095 0.871585 0.761519 0.585026 0.908018 
32 2.095 0.872142 0.762382 0.586185 0.855785 
32 2.095 0.870765 0.760156 0.583184 0.940521 
32 2.095 0.871939 0.762123 0.586008 0.901795 
32 2.095 0.871636 0.761555 0.585059 0.882528 
32 2.096 0.871037 0.760524 0.583505 0.888469 
32 2.096 0.870756 0.760114 0.583059 0.926956 
32 2.096 0.870996 0.760503 0.583554 0.913401 
32 2.096 0.871219 0.760942 0.584359 0.937531 
32 2.096 0.871108 0.760695 0.583836 0.911301 
32 2.097 0.870609 0.759821 0.582529 0.908499 
32 2.097 0.869915 0.758712 0.581072 0.957031 
32 2.097 0.870508 0.759601 0.582051 0.886998 
32 2.097 0.870418 0.759569 0.582287 0.948062 
32 2.097 0.869764 0.758447 0.580668 0.955381 
32 2.098 0.869874 0.758583 0.580753 0.928779 
32 2.098 0.869199 0.757482 0.579216 0.963997 
32 2.098 0.869791 0.758421 0.580447 0.919743 
32 2.098 0.8695 0.758026 0.580008 0.973867 
32 2.098 0.870211 0.759159 0.5816 0.92372 
32 2.099 0.868602 0.756454 0.577639 0.968418 
32 2.099 0.870244 0.759207 0.581596 0.918001 
32 2.099 0.869198 0.757434 0.579107 0.940694 
32 2.099 0.870101 0.758935 0.581185 0.907388 
32 2.099 0.868847 0.756954 0.578589 1.00416 
32 2.1 0.869559 0.758034 0.579876 0.927202 
32 2.1 0.868341 0.756 0.577001 0.9669 
32 2.1 0.86941 0.757831 0.579649 0.954301 
32 2.1 0.868337 0.756099 0.577326 1.01899 
32 2.1 0.869137 0.757527 0.579413 1.03756 
32 2.101 0.868961 0.756978 0.578298 0.919109 
32 2.101 0.868198 0.755672 0.576301 0.928104 
32 2.101 0.868356 0.755987 0.576928 0.947893 
32 2.101 0.868377 0.756003 0.576824 0.938023 
32 2.101 0.868512 0.756285 0.5774 0.961187 
32 2.102 0.867398 0.754357 0.574497 0.963159 
32 2.102 0.867029 0.753802 0.573803 1.00488 
32 2.102 0.867737 0.754926 0.575357 0.954674 
32 2.102 0.867711 0.754895 0.575344 0.960518 
32 2.102 0.867646 0.754904 0.575607 1.02072 
32 2.103 0.867401 0.754371 0.57458 0.967492 
