J2 temperature m m2 m4 ms e sp_h 
0.2 1.47 0.996746 0.993574 0.987466 0.0048552 -238.468 0.0708952 
0.2 1.47 0.996736 0.993561 0.987465 0.00532696 -238.478 0.0734165 
0.2 1.475 0.996672 0.99343 0.987191 0.0050525 -238.437 0.0724156 
0.2 1.475 0.99656 0.993213 0.986785 0.00550009 -238.397 0.0761851 
0.2 1.48 0.996594 0.993277 0.986897 0.00521346 -238.406 0.0739092 
0.2 1.48 0.996652 0.993389 0.987109 0.00500479 -238.425 0.0725111 
0.2 1.485 0.996504 0.993099 0.986553 0.00533454 -238.366 0.0749675 
0.2 1.485 0.996588 0.993264 0.986869 0.00514736 -238.402 0.0727575 
0.2 1.49 0.99643 0.992953 0.986265 0.00536477 -238.325 0.0765562 
0.2 1.49 0.996446 0.992985 0.98633 0.00538853 -238.335 0.0761378 
0.2 1.495 0.996468 0.993028 0.986415 0.00534615 -238.344 0.0757269 
0.2 1.495 0.996308 0.992713 0.9858 0.0055578 -238.268 0.0785093 
0.2 1.5 0.996282 0.992661 0.985699 0.00555577 -238.259 0.0775758 
0.2 1.5 0.996354 0.992803 0.985973 0.00544178 -238.29 0.0759222 
0.2 1.505 0.996162 0.992425 0.98524 0.00571626 -238.205 0.0792532 
0.2 1.505 0.996356 0.992808 0.985989 0.00552301 -238.297 0.0751334 
0.2 1.51 0.996198 0.992498 0.98539 0.00578972 -238.219 0.0807 
0.2 1.51 0.995926 0.991962 0.984347 0.00616176 -238.094 0.0848291 
0.2 1.515 0.995906 0.991918 0.984249 0.00591414 -238.08 0.0825355 
0.2 1.515 0.996034 0.992174 0.984755 0.00592943 -238.146 0.081352 
0.2 1.52 0.995718 0.991551 0.983548 0.00637003 -238 0.087251 
0.2 1.52 0.995914 0.991939 0.984307 0.00620951 -238.095 0.0840446 
0.2 1.525 0.995972 0.99205 0.984508 0.00586067 -238.113 0.0811142 
0.2 1.525 0.995666 0.991447 0.983339 0.00630928 -237.968 0.0868635 
0.2 1.53 0.99586 0.991827 0.98407 0.0058863 -238.054 0.08208 
0.2 1.53 0.99573 0.991574 0.983591 0.00627759 -238 0.0864701 
0.2 1.535 0.995676 0.991469 0.983393 0.00643277 -237.98 0.0871169 
0.2 1.535 0.995534 0.991192 0.982864 0.00679706 -237.92 0.0904768 
0.2 1.54 0.995558 0.991239 0.982954 0.00672134 -237.934 0.0880052 
0.2 1.54 0.995538 0.991198 0.982868 0.00663705 -237.921 0.0890136 
0.2 1.545 0.995574 0.991268 0.982999 0.00648612 -237.929 0.0881413 
0.2 1.545 0.995566 0.991254 0.982981 0.00664205 -237.933 0.0882456 
0.2 1.55 0.995474 0.99107 0.982611 0.00654163 -237.879 0.0884683 
0.2 1.55 0.995358 0.990845 0.982189 0.00694786 -237.836 0.0922963 
0.2 1.555 0.995216 0.990569 0.981664 0.00731018 -237.769 0.0974776 
0.2 1.555 0.995372 0.990874 0.982248 0.00697245 -237.844 0.0916762 
0.2 1.56 0.995092 0.990323 0.981182 0.00736356 -237.726 0.0949125 
