J2 temperature m m2 m4 ms e sp_h 
0.2 1.605 0.99405 0.988281 0.97726 0.0091014 -237.25 0.112254 
0.2 1.605 0.994152 0.988475 0.977609 0.0085309 -237.285 0.107269 
0.2 1.61 0.993994 0.988168 0.977029 0.00893714 -237.222 0.111624 
0.2 1.61 0.993926 0.988027 0.976731 0.00860786 -237.175 0.10903 
0.2 1.615 0.993792 0.987767 0.976241 0.00897218 -237.121 0.112668 
0.2 1.615 0.994038 0.988249 0.977164 0.0084913 -237.229 0.108162 
0.2 1.62 0.993864 0.987905 0.976495 0.00862898 -237.146 0.108771 
0.2 1.62 0.993884 0.987947 0.976584 0.00873793 -237.162 0.10925 
0.2 1.625 0.993824 0.987835 0.976388 0.00915305 -237.141 0.112408 
0.2 1.625 0.993744 0.987671 0.976045 0.008826 -237.094 0.110674 
0.2 1.63 0.993462 0.987121 0.974999 0.00947329 -236.966 0.116795 
0.2 1.63 0.993578 0.987352 0.975458 0.00950171 -237.027 0.117091 
0.2 1.635 0.993334 0.986866 0.974495 0.00939966 -236.915 0.114606 
0.2 1.635 0.993478 0.987149 0.975042 0.00920755 -236.977 0.113245 
0.2 1.64 0.993294 0.986793 0.974373 0.00974327 -236.896 0.119756 
0.2 1.64 0.993438 0.98707 0.974887 0.00920611 -236.954 0.113415 
0.2 1.645 0.993198 0.986609 0.974034 0.0101211 -236.863 0.121422 
0.2 1.645 0.993048 0.986306 0.973422 0.00985226 -236.784 0.118893 
0.2 1.65 0.993202 0.986608 0.974001 0.00956528 -236.853 0.116329 
0.2 1.65 0.993044 0.9863 0.973414 0.00990146 -236.781 0.120265 
0.2 1.655 0.99295 0.98612 0.973083 0.0102826 -236.746 0.121624 
0.2 1.655 0.992928 0.986075 0.972992 0.0102276 -236.724 0.124065 
0.2 1.66 0.992748 0.985728 0.972346 0.0108174 -236.665 0.127891 
0.2 1.66 0.992972 0.986166 0.973185 0.0104221 -236.76 0.122617 
0.2 1.665 0.992658 0.985545 0.971969 0.0105114 -236.603 0.126392 
0.2 1.665 0.992662 0.985554 0.971991 0.0105918 -236.617 0.124661 
0.2 1.67 0.992378 0.984991 0.970887 0.0106123 -236.473 0.128051 
0.2 1.67 0.992402 0.985045 0.971013 0.0109599 -236.492 0.131326 
0.2 1.675 0.992612 0.98546 0.971824 0.0108261 -236.596 0.127319 
0.2 1.675 0.992468 0.985174 0.971258 0.0107981 -236.531 0.12554 
0.2 1.68 0.992352 0.984945 0.970813 0.0108517 -236.464 0.128472 
0.2 1.68 0.992058 0.984379 0.969756 0.011886 -236.354 0.13188 
0.2 1.685 0.991992 0.984249 0.969512 0.0119236 -236.314 0.137773 
0.2 1.685 0.99228 0.984808 0.970563 0.0111669 -236.443 0.128439 
0.2 1.69 0.992094 0.98444 0.969848 0.0112246 -236.349 0.132055 
0.2 1.69 0.992116 0.984496 0.97 0.0119481 -236.384 0.134944 
0.2 1.695 0.991592 0.983469 0.968024 0.0126458 -236.143 0.141678 
0.2 1.695 0.991492 0.983263 0.967596 0.0122109 -236.096 0.139021 
0.2 1.7 0.991424 0.983133 0.967356 0.012436 -236.058 0.14325 
0.2 1.7 0.991688 0.983647 0.968333 0.0118889 -236.175 0.136359 
0.2 1.705 0.991242 0.982774 0.966655 0.0124843 -235.966 0.143813 
0.2 1.705 0.991262 0.982819 0.966768 0.012852 -235.995 0.145168 
0.2 1.71 0.991228 0.982752 0.966637 0.0128381 -235.979 0.14415 
