J: 8.12169 1.2197 -0.0852344 0 
nth temperature m m2 m4 ms e sp_h 
2 1.86 0.957962 0.919332 0.850776 0.0882391 -203.704 0.51185 
2 1.86 0.959054 0.921397 0.854512 0.0867067 -204.056 0.520235 
2 1.865 0.957186 0.917988 0.848594 0.0956205 -203.504 0.517815 
2 1.865 0.957728 0.918895 0.850008 0.0885683 -203.562 0.51645 
2 1.87 0.956536 0.916764 0.846527 0.0964193 -203.205 0.545064 
2 1.87 0.957412 0.91838 0.849338 0.0931605 -203.527 0.534505 
2 1.875 0.956922 0.917466 0.847742 0.0942168 -203.383 0.534414 
2 1.875 0.956564 0.91684 0.846747 0.097333 -203.343 0.540592 
2 1.88 0.955806 0.915521 0.844597 0.104041 -203.077 0.541135 
2 1.88 0.95541 0.914638 0.842757 0.0973028 -202.849 0.545882 
2 1.885 0.955456 0.914681 0.842706 0.0947051 -202.804 0.53718 
2 1.885 0.955 0.913923 0.84166 0.100679 -202.71 0.557475 
2 1.89 0.955486 0.914774 0.842929 0.0962997 -202.847 0.535361 
2 1.89 0.95483 0.913499 0.840567 0.0951932 -202.652 0.528958 
2 1.895 0.953566 0.911323 0.837156 0.107407 -202.196 0.570714 
