size temperature m m2 m4 mag_sus 
10 2.63 0.869248 0.772418 0.630824 0.639769 
10 2.63 0.86984 0.772716 0.63049 0.611956 
10 2.635 0.865442 0.766213 0.62263 0.653639 
10 2.635 0.868098 0.769564 0.625878 0.606062 
10 2.635 0.868308 0.769985 0.626347 0.608213 
10 2.64 0.86105 0.760093 0.614306 0.707808 
10 2.64 0.863802 0.764186 0.619776 0.683048 
10 2.64 0.865222 0.766338 0.622402 0.671535 
10 2.645 0.863774 0.763858 0.618977 0.671185 
10 2.645 0.864078 0.763352 0.617386 0.632177 
10 2.645 0.866958 0.767977 0.623603 0.61856 
10 2.65 0.863044 0.762994 0.618523 0.684858 
10 2.65 0.861412 0.76016 0.613823 0.684112 
10 2.65 0.860576 0.759131 0.612933 0.699637 
10 2.655 0.856928 0.753602 0.605725 0.726051 
10 2.655 0.85859 0.755648 0.607822 0.695704 
10 2.655 0.859698 0.75708 0.609338 0.677955 
10 2.66 0.855662 0.752411 0.605223 0.761399 
10 2.66 0.855606 0.752593 0.606029 0.771868 
10 2.66 0.857538 0.75458 0.607032 0.722132 
10 2.665 0.855242 0.750169 0.60013 0.70281 
10 2.665 0.852356 0.746531 0.596403 0.751236 
10 2.665 0.853996 0.748947 0.599325 0.73689 
10 2.67 0.849096 0.74299 0.593249 0.824928 
10 2.67 0.853068 0.748143 0.599239 0.764735 
10 2.67 0.851916 0.745788 0.595476 0.750077 
10 2.675 0.85395 0.748851 0.598923 0.733476 
10 2.675 0.847202 0.738938 0.586937 0.792021 
10 2.675 0.849552 0.742436 0.591213 0.773744 
10 2.68 0.846264 0.738271 0.58628 0.824936 
10 2.68 0.847638 0.738419 0.584412 0.743613 
10 2.68 0.848364 0.740826 0.589814 0.787482 
10 2.685 0.846268 0.737454 0.584796 0.792709 
10 2.685 0.846648 0.737273 0.583725 0.762034 
10 2.685 0.84592 0.736671 0.583536 0.785484 
10 2.69 0.841302 0.731156 0.578009 0.86867 
10 2.69 0.84038 0.728645 0.572941 0.832952 
10 2.69 0.843284 0.733314 0.579481 0.824771 
10 2.695 0.834846 0.722111 0.567029 0.932959 
10 2.695 0.838472 0.726337 0.570728 0.864635 
10 2.695 0.840304 0.729302 0.574742 0.860544 
10 2.7 0.838364 0.726395 0.571053 0.871895 
10 2.7 0.837588 0.725337 0.569832 0.880866 
