J2 J3 temperature m m2 m4 ms e sp_h 
0.05 -0.025 1.62 0.98518 0.971061 0.944728 0.0297017 -199.596 0.192684 
0.05 -0.025 1.625 0.98504 0.970782 0.944182 0.029403 -199.509 0.200474 
0.05 -0.025 1.625 0.98503 0.97076 0.944133 0.0292886 -199.501 0.201091 
0.05 -0.025 1.63 0.983856 0.968543 0.940145 0.0349946 -199.168 0.215082 
0.05 -0.025 1.63 0.98454 0.969823 0.942407 0.0309073 -199.353 0.20281 
0.05 -0.025 1.635 0.98442 0.969603 0.942033 0.0318473 -199.336 0.202486 
0.05 -0.025 1.635 0.983794 0.968421 0.939902 0.0348701 -199.146 0.213122 
0.05 -0.025 1.64 0.983668 0.968168 0.939408 0.0344528 -199.077 0.218443 
0.05 -0.025 1.64 0.983896 0.96859 0.940137 0.0328647 -199.148 0.208941 
0.05 -0.025 1.645 0.983336 0.967519 0.93817 0.0346256 -198.947 0.220737 
0.05 -0.025 1.645 0.983258 0.96738 0.937955 0.0354569 -198.97 0.221682 
0.05 -0.025 1.65 0.98327 0.967378 0.937864 0.0338319 -198.941 0.214246 
0.05 -0.025 1.65 0.982684 0.966281 0.935923 0.0371586 -198.776 0.225093 
0.05 -0.025 1.655 0.982638 0.966167 0.935627 0.0356182 -198.733 0.22189 
0.05 -0.025 1.655 0.982504 0.965948 0.935327 0.0383063 -198.741 0.224268 
0.05 -0.025 1.66 0.982778 0.966436 0.936123 0.0351182 -198.78 0.216584 
0.05 -0.025 1.66 0.982362 0.965659 0.934753 0.0376133 -198.66 0.222654 
0.05 -0.025 1.665 0.98172 0.964444 0.932555 0.0402115 -198.46 0.23307 
0.05 -0.025 1.665 0.982196 0.965319 0.934064 0.0366113 -198.559 0.229086 
0.05 -0.025 1.67 0.981742 0.964464 0.93252 0.0387141 -198.414 0.230681 
0.05 -0.025 1.67 0.98198 0.96491 0.933292 0.0374275 -198.517 0.217701 
0.05 -0.025 1.675 0.981066 0.963164 0.930127 0.0402211 -198.218 0.238597 
0.05 -0.025 1.675 0.980924 0.9629 0.929654 0.0410619 -198.16 0.241237 
0.05 -0.025 1.68 0.980784 0.962591 0.92896 0.0389396 -198.072 0.238367 
0.05 -0.025 1.68 0.981006 0.963066 0.929971 0.0412755 -198.215 0.235769 
0.05 -0.025 1.685 0.980842 0.962708 0.929182 0.0390012 -198.107 0.232837 
0.05 -0.025 1.685 0.980422 0.961924 0.927811 0.0413544 -198.026 0.239479 
0.05 -0.025 1.69 0.979914 0.960994 0.92619 0.0451286 -197.85 0.247866 
0.05 -0.025 1.69 0.980504 0.962094 0.928155 0.0417459 -198.005 0.24179 
0.05 -0.025 1.695 0.98002 0.96114 0.926307 0.0413215 -197.847 0.241094 
0.05 -0.025 1.695 0.979964 0.961045 0.92618 0.0422182 -197.838 0.242276 
0.05 -0.025 1.7 0.979854 0.960877 0.925984 0.0448858 -197.854 0.239188 
0.05 -0.025 1.7 0.97988 0.96088 0.925854 0.0420415 -197.809 0.238654 
0.05 -0.025 1.705 0.978876 0.958991 0.922482 0.0465089 -197.499 0.255644 
0.05 -0.025 1.705 0.979082 0.959375 0.923187 0.0453582 -197.561 0.259751 
0.05 -0.025 1.71 0.97846 0.958196 0.921015 0.0475011 -197.337 0.26082 
0.05 -0.025 1.71 0.978602 0.958481 0.921581 0.0478834 -197.406 0.260965 
0.05 -0.025 1.715 0.979014 0.959212 0.92277 0.0433509 -197.501 0.249625 
0.05 -0.025 1.715 0.978266 0.957831 0.920381 0.0481955 -197.307 0.258813 
0.05 -0.025 1.72 0.977966 0.957216 0.919131 0.0464409 -197.174 0.259556 
0.05 -0.025 1.72 0.97763 0.95662 0.918168 0.0500013 -197.099 0.267382 
0.05 -0.025 1.725 0.977008 0.955403 0.91585 0.0497581 -196.878 0.269744 
0.05 -0.025 1.725 0.977074 0.955565 0.916272 0.0516799 -196.948 0.27385 
0.05 -0.025 1.73 0.976766 0.955021 0.915321 0.0548706 -196.841 0.276147 
0.05 -0.025 1.73 0.976704 0.954829 0.91482 0.0507431 -196.775 0.272147 
0.05 -0.025 1.735 0.976434 0.954329 0.913954 0.05218 -196.676 0.282914 
0.05 -0.025 1.735 0.976088 0.953706 0.912913 0.0552378 -196.602 0.285083 
0.05 -0.025 1.74 0.975854 0.953292 0.912224 0.057511 -196.577 0.282007 
0.05 -0.025 1.74 0.975992 0.953542 0.912689 0.0563917 -196.617 0.284133 
0.05 -0.025 1.745 0.975156 0.951918 0.909622 0.056645 -196.305 0.290979 
0.05 -0.025 1.745 0.976056 0.953621 0.912711 0.0535957 -196.629 0.276058 
0.05 -0.025 1.75 0.975122 0.951864 0.909569 0.05723 -196.322 0.291905 
0.05 -0.025 1.75 0.974628 0.951006 0.908066 0.0632378 -196.17 0.288733 
0.05 -0.025 1.755 0.974228 0.950258 0.906751 0.0648549 -196.067 0.296464 
0.05 -0.025 1.755 0.974718 0.951064 0.908002 0.0563544 -196.143 0.289598 
0.05 -0.025 1.76 0.97412 0.949974 0.906109 0.0604492 -195.973 0.289951 
0.05 -0.025 1.76 0.97354 0.948903 0.904179 0.0637925 -195.786 0.300993 
0.05 -0.025 1.765 0.973136 0.948126 0.902852 0.0641363 -195.671 0.308145 
0.05 -0.025 1.765 0.973866 0.949428 0.904979 0.057415 -195.859 0.292122 
0.05 -0.025 1.77 0.972358 0.946641 0.90007 0.0656158 -195.451 0.307591 
0.05 -0.025 1.77 0.9731 0.948063 0.902741 0.0643565 -195.618 0.31425 
0.05 -0.025 1.775 0.97254 0.94692 0.900477 0.0611712 -195.468 0.303841 
0.05 -0.025 1.775 0.97315 0.948101 0.90268 0.0608765 -195.66 0.300757 
0.05 -0.025 1.78 0.971462 0.944975 0.897231 0.0694485 -195.152 0.324302 
0.05 -0.025 1.78 0.972154 0.946279 0.899481 0.0671686 -195.336 0.317262 
0.05 -0.025 1.785 0.971368 0.944817 0.896944 0.0706447 -195.129 0.317334 
0.05 -0.025 1.785 0.971712 0.945449 0.898046 0.0685955 -195.244 0.314379 
0.05 -0.025 1.79 0.971032 0.944105 0.895485 0.0671316 -195 0.315471 
0.05 -0.025 1.79 0.970768 0.943588 0.89452 0.0669257 -194.892 0.318725 
0.05 -0.025 1.795 0.970312 0.942755 0.893102 0.0696146 -194.784 0.324451 
0.05 -0.025 1.795 0.970468 0.943026 0.893546 0.0678563 -194.792 0.329364 
0.05 -0.025 1.8 0.969256 0.940914 0.890066 0.0809337 -194.539 0.335966 
0.05 -0.025 1.8 0.96964 0.94153 0.890999 0.0737795 -194.586 0.328879 
0.05 -0.025 1.805 0.969418 0.941109 0.890272 0.0741264 -194.512 0.332582 
0.05 -0.025 1.805 0.96965 0.941512 0.89086 0.0715234 -194.56 0.33063 
0.05 -0.025 1.81 0.96816 0.938839 0.886392 0.0831588 -194.248 0.341262 
0.05 -0.025 1.81 0.968918 0.940172 0.888552 0.0756834 -194.355 0.335094 
0.05 -0.025 1.815 0.968058 0.938559 0.885736 0.0784126 -194.119 0.339963 
0.05 -0.025 1.815 0.96853 0.939411 0.887128 0.074984 -194.199 0.33469 
0.05 -0.025 1.82 0.96788 0.938191 0.884966 0.0769091 -193.999 0.341114 
0.05 -0.025 1.82 0.96758 0.937684 0.884194 0.080931 -193.996 0.34433 
0.05 -0.025 1.825 0.967528 0.937567 0.883981 0.0798317 -193.914 0.350435 
0.05 -0.025 1.825 0.967286 0.937141 0.883171 0.082152 -193.866 0.348226 
0.05 -0.025 1.83 0.966918 0.936461 0.881963 0.0836558 -193.736 0.348605 
0.05 -0.025 1.83 0.96604 0.934847 0.879334 0.0881748 -193.554 0.359668 
0.05 -0.025 1.835 0.965832 0.934335 0.878089 0.081935 -193.388 0.354528 
0.05 -0.025 1.835 0.965096 0.933134 0.876464 0.0939396 -193.34 0.372288 
0.05 -0.025 1.84 0.965344 0.933528 0.876891 0.0890479 -193.315 0.359365 
0.05 -0.025 1.84 0.96494 0.932747 0.875547 0.0889955 -193.202 0.368644 
0.05 -0.025 1.845 0.964544 0.931987 0.874123 0.0889752 -193.057 0.37119 
0.05 -0.025 1.845 0.964512 0.931949 0.873992 0.0902613 -193.003 0.373484 
0.05 -0.025 1.85 0.96285 0.928984 0.869178 0.102923 -192.632 0.389178 
0.05 -0.025 1.85 0.963078 0.929455 0.869959 0.104658 -192.676 0.389111 
0.05 -0.025 1.855 0.963612 0.930346 0.87148 0.0969441 -192.839 0.380851 
0.05 -0.025 1.855 0.96338 0.929862 0.870471 0.094927 -192.733 0.377405 
0.05 -0.025 1.86 0.962484 0.92816 0.867398 0.0959564 -192.47 0.376516 
0.05 -0.025 1.86 0.962498 0.928233 0.867707 0.0984366 -192.49 0.388862 
0.05 -0.025 1.865 0.96236 0.927924 0.866961 0.09583 -192.356 0.381973 
0.05 -0.025 1.865 0.962046 0.927404 0.866124 0.100355 -192.306 0.387315 
0.05 -0.025 1.87 0.961176 0.925799 0.86342 0.103742 -192.074 0.395589 
0.05 -0.025 1.87 0.961048 0.925638 0.863392 0.108301 -192.091 0.405164 
0.05 -0.025 1.875 0.960374 0.924354 0.86086 0.108564 -191.82 0.399727 
0.05 -0.025 1.875 0.960586 0.924639 0.861285 0.102038 -191.881 0.396139 
0.05 -0.025 1.88 0.959114 0.922056 0.8571 0.11468 -191.532 0.411997 
0.05 -0.025 1.88 0.958996 0.921858 0.856733 0.116206 -191.415 0.416141 
0.05 -0.025 1.885 0.959 0.921831 0.856697 0.114052 -191.506 0.410137 
0.05 -0.025 1.885 0.95889 0.921709 0.856408 0.118791 -191.459 0.407565 
0.05 -0.025 1.89 0.957854 0.919789 0.853243 0.12193 -191.146 0.420563 
0.05 -0.025 1.89 0.957006 0.918233 0.85057 0.125526 -190.935 0.431255 
0.05 -0.025 1.895 0.957416 0.918926 0.851595 0.120344 -190.948 0.426295 
0.05 -0.025 1.895 0.957156 0.918436 0.850847 0.120755 -190.947 0.430606 
0.05 -0.025 1.9 0.95599 0.916493 0.847765 0.135611 -190.676 0.435465 
0.05 -0.025 1.9 0.95647 0.91714 0.848578 0.121308 -190.749 0.4305 
0.05 -0.025 1.905 0.955942 0.91616 0.846796 0.122569 -190.563 0.42085 
0.05 -0.025 1.905 0.95482 0.914219 0.84366 0.133222 -190.288 0.444685 
0.05 -0.025 1.91 0.954432 0.913671 0.843037 0.142942 -190.301 0.442673 
0.05 -0.025 1.91 0.955852 0.916107 0.846898 0.12849 -190.575 0.43195 
0.05 -0.025 1.915 0.954288 0.913397 0.842388 0.142622 -190.127 0.443906 
0.05 -0.025 1.915 0.954034 0.912893 0.841661 0.141625 -190.149 0.449068 
0.05 -0.025 1.92 0.95323 0.911244 0.838562 0.135223 -189.815 0.46094 
0.05 -0.025 1.92 0.952696 0.910486 0.837671 0.148759 -189.802 0.455335 
0.05 -0.025 1.925 0.95243 0.909874 0.836263 0.142929 -189.594 0.455483 
0.05 -0.025 1.925 0.95169 0.908753 0.834779 0.157903 -189.451 0.468287 
0.05 -0.025 1.93 0.951952 0.908976 0.834646 0.143181 -189.454 0.459638 
0.05 -0.025 1.93 0.951588 0.908286 0.833614 0.143318 -189.395 0.458747 
0.05 -0.025 1.935 0.950736 0.906828 0.831233 0.15136 -189.159 0.46928 
0.05 -0.025 1.935 0.950688 0.906747 0.831087 0.151926 -189.185 0.472689 
0.05 -0.025 1.94 0.948982 0.903782 0.826224 0.16574 -188.749 0.476998 
0.05 -0.025 1.94 0.949018 0.903773 0.826224 0.16174 -188.778 0.482456 
0.05 -0.025 1.945 0.948668 0.903147 0.825119 0.163282 -188.596 0.484552 
0.05 -0.025 1.945 0.948924 0.903606 0.82593 0.161898 -188.71 0.477565 
0.05 -0.025 1.95 0.948186 0.90229 0.823492 0.165788 -188.426 0.479418 
0.05 -0.025 1.95 0.948774 0.90316 0.824963 0.15324 -188.57 0.48171 
0.05 -0.025 1.955 0.946884 0.899885 0.819572 0.168588 -188.078 0.494739 
0.05 -0.025 1.955 0.946788 0.899696 0.819332 0.168184 -188.109 0.503694 
0.05 -0.025 1.96 0.94606 0.898381 0.817338 0.170979 -187.907 0.520655 
0.05 -0.025 1.96 0.945604 0.897578 0.815866 0.174055 -187.815 0.508261 
0.05 -0.025 1.965 0.943618 0.894181 0.810479 0.191678 -187.342 0.518068 
0.05 -0.025 1.965 0.944904 0.896586 0.814488 0.190438 -187.638 0.517945 
0.05 -0.025 1.97 0.943456 0.893688 0.809243 0.18168 -187.161 0.512653 
0.05 -0.025 1.97 0.944596 0.89573 0.8126 0.176045 -187.474 0.507137 
0.05 -0.025 1.975 0.941854 0.891089 0.805287 0.202554 -186.828 0.529676 
0.05 -0.025 1.975 0.9424 0.891711 0.80596 0.18195 -186.822 0.528222 
0.05 -0.025 1.98 0.942312 0.891837 0.806668 0.196239 -186.959 0.524587 
0.05 -0.025 1.98 0.941528 0.890725 0.805232 0.214662 -186.906 0.539914 
0.05 -0.025 1.985 0.93987 0.887688 0.800289 0.218258 -186.407 0.556623 
0.05 -0.025 1.985 0.940464 0.888572 0.801417 0.206514 -186.503 0.549455 
0.05 -0.025 1.99 0.939384 0.886422 0.797312 0.199985 -186.121 0.544175 
0.05 -0.025 1.99 0.939672 0.887341 0.799215 0.218969 -186.343 0.532869 
0.05 -0.025 1.995 0.93757 0.883371 0.792648 0.217226 -185.657 0.56363 
0.05 -0.025 1.995 0.938836 0.885738 0.796761 0.21677 -186.124 0.533148 
0.05 -0.025 2 0.936362 0.881863 0.790975 0.254472 -185.491 0.574206 
0.05 -0.025 2 0.937126 0.882694 0.791557 0.224429 -185.562 0.561043 
0.05 -0.025 2.005 0.935866 0.880674 0.788987 0.240829 -185.453 0.569829 
0.05 -0.025 2.005 0.936792 0.882259 0.791404 0.233418 -185.585 0.569522 
0.05 -0.025 2.01 0.935516 0.87973 0.786746 0.225837 -185.21 0.561501 
0.05 -0.025 2.01 0.934484 0.878305 0.785219 0.250976 -185.05 0.589006 
0.05 -0.025 2.015 0.933706 0.876681 0.781956 0.241907 -184.751 0.566383 
0.05 -0.025 2.015 0.933508 0.876555 0.782221 0.254008 -184.763 0.586906 
0.05 -0.025 2.02 0.932598 0.87462 0.778504 0.241634 -184.42 0.582193 
0.05 -0.025 2.02 0.930952 0.872386 0.776206 0.282894 -184.315 0.614446 
0.05 -0.025 2.025 0.931268 0.872731 0.776319 0.270163 -184.238 0.602843 
0.05 -0.025 2.025 0.931624 0.873111 0.776357 0.25617 -184.333 0.593199 
0.05 -0.025 2.03 0.92971 0.86986 0.771629 0.270881 -183.76 0.618486 
0.05 -0.025 2.03 0.929144 0.869114 0.770636 0.285997 -183.805 0.606343 
0.05 -0.025 2.035 0.929346 0.868988 0.769662 0.260657 -183.616 0.597843 
0.05 -0.025 2.035 0.927712 0.866436 0.766291 0.284342 -183.457 0.62249 
0.05 -0.025 2.04 0.928048 0.867014 0.766859 0.281437 -183.276 0.620668 
0.05 -0.025 2.04 0.92733 0.865958 0.765648 0.294976 -183.315 0.62003 
0.05 -0.025 2.045 0.926488 0.864398 0.76285 0.294255 -182.999 0.614852 
0.05 -0.025 2.045 0.926024 0.863808 0.762464 0.307475 -183.034 0.642399 
0.05 -0.025 2.05 0.924798 0.861441 0.758458 0.301915 -182.675 0.639402 
0.05 -0.025 2.05 0.923426 0.859278 0.755198 0.320124 -182.37 0.641579 
0.05 -0.025 2.055 0.923568 0.859306 0.755015 0.307939 -182.266 0.641984 
0.05 -0.025 2.055 0.922556 0.857953 0.753313 0.333 -182.073 0.657098 
0.05 -0.025 2.06 0.92038 0.854443 0.748579 0.356478 -181.831 0.67978 
0.05 -0.025 2.06 0.921466 0.855938 0.750333 0.331944 -181.955 0.666713 
0.05 -0.025 2.065 0.919416 0.852858 0.745944 0.364776 -181.57 0.67519 
0.05 -0.025 2.065 0.920642 0.854597 0.748201 0.33972 -181.685 0.668399 
0.05 -0.025 2.07 0.917828 0.849946 0.741157 0.364139 -181.088 0.686925 
0.05 -0.025 2.07 0.917962 0.84976 0.74051 0.343268 -181.092 0.674713 
0.05 -0.025 2.075 0.915872 0.84632 0.735237 0.361384 -180.493 0.694437 
0.05 -0.025 2.075 0.91661 0.848273 0.739098 0.390338 -180.85 0.706495 
0.05 -0.025 2.08 0.914262 0.84418 0.732452 0.399296 -180.365 0.701908 
0.05 -0.025 2.08 0.916764 0.847707 0.73707 0.348577 -180.677 0.676516 
0.05 -0.025 2.085 0.913322 0.842195 0.729366 0.385527 -179.982 0.713997 
0.05 -0.025 2.085 0.913508 0.842467 0.729317 0.382263 -180.011 0.690547 
0.05 -0.025 2.09 0.91049 0.838361 0.724934 0.44826 -179.783 0.744376 
0.05 -0.025 2.09 0.912844 0.841632 0.728503 0.39941 -179.925 0.691092 
0.05 -0.025 2.095 0.90937 0.835554 0.719283 0.410513 -179.038 0.738623 
0.05 -0.025 2.095 0.91014 0.837012 0.721493 0.413253 -179.304 0.724741 
0.05 -0.025 2.1 0.910874 0.838164 0.723206 0.403465 -179.425 0.718839 
0.05 -0.025 2.1 0.909622 0.835946 0.719772 0.406378 -179.174 0.72228 
0.05 -0.025 2.105 0.906042 0.830334 0.711849 0.447602 -178.363 0.75479 
0.05 -0.025 2.105 0.90772 0.833294 0.716472 0.443622 -178.882 0.741947 
0.05 -0.025 2.11 0.904424 0.827814 0.708337 0.465943 -178.048 0.755513 
0.05 -0.025 2.11 0.904864 0.828448 0.70928 0.458268 -178.24 0.758018 
0.05 -0.025 2.115 0.902926 0.825496 0.705194 0.483259 -177.885 0.759852 
0.05 -0.025 2.115 0.901634 0.823491 0.702524 0.498682 -177.595 0.777832 
0.05 -0.025 2.12 0.899686 0.82036 0.697861 0.515322 -177.225 0.790042 
0.05 -0.025 2.12 0.902612 0.824968 0.704325 0.483927 -177.643 0.774424 
0.05 -0.025 2.125 0.898288 0.818016 0.694353 0.522091 -176.879 0.788781 
0.05 -0.025 2.125 0.900044 0.820994 0.698865 0.513615 -177.224 0.791689 
0.05 -0.025 2.13 0.897374 0.816457 0.692085 0.524722 -176.615 0.798193 
0.05 -0.025 2.13 0.897422 0.816876 0.692951 0.540355 -176.715 0.801943 
0.05 -0.025 2.135 0.893522 0.810463 0.683794 0.565879 -176 0.818879 
0.05 -0.025 2.135 0.895802 0.813677 0.687548 0.525318 -176.229 0.797337 
0.05 -0.025 2.14 0.893768 0.810552 0.683386 0.548159 -175.913 0.796686 
0.05 -0.025 2.14 0.89191 0.808001 0.680266 0.583983 -175.591 0.834821 
0.05 -0.025 2.145 0.890676 0.806359 0.678599 0.608657 -175.403 0.853831 
0.05 -0.025 2.145 0.889966 0.804904 0.675751 0.59975 -175.095 0.836546 
0.05 -0.025 2.15 0.889288 0.803371 0.673235 0.583165 -174.903 0.841501 
0.05 -0.025 2.15 0.891172 0.806726 0.678212 0.583177 -175.393 0.817527 
0.05 -0.025 2.155 0.888486 0.802509 0.672466 0.607968 -174.81 0.847744 
0.05 -0.025 2.155 0.886074 0.79885 0.667642 0.636809 -174.538 0.849718 
0.05 -0.025 2.16 0.886274 0.799228 0.668286 0.636417 -174.449 0.8664 
0.05 -0.025 2.16 0.88541 0.797397 0.664875 0.622499 -174.153 0.846101 
0.05 -0.025 2.165 0.88485 0.796902 0.664846 0.644004 -174.033 0.862066 
0.05 -0.025 2.165 0.881322 0.79112 0.656673 0.664745 -173.377 0.889374 
0.05 -0.025 2.17 0.880336 0.789482 0.653755 0.667751 -172.965 0.887476 
0.05 -0.025 2.17 0.879894 0.789136 0.653844 0.687688 -173.052 0.890963 
0.05 -0.025 2.175 0.87753 0.785437 0.649069 0.707032 -172.697 0.896513 
0.05 -0.025 2.175 0.87861 0.786961 0.651249 0.689929 -172.87 0.902866 
0.05 -0.025 2.18 0.874138 0.780566 0.642791 0.754514 -172.029 0.940165 
0.05 -0.025 2.18 0.876598 0.783865 0.646707 0.708286 -172.472 0.895893 
0.05 -0.025 2.185 0.875522 0.782345 0.644676 0.723379 -172.278 0.900869 
0.05 -0.025 2.185 0.872204 0.777869 0.63973 0.78395 -171.811 0.937659 
0.05 -0.025 2.19 0.870952 0.775348 0.63524 0.766695 -171.352 0.930454 
0.05 -0.025 2.19 0.867942 0.771068 0.630132 0.810261 -171.083 0.946456 
0.05 -0.025 2.195 0.867972 0.770943 0.629685 0.800345 -170.825 0.956531 
0.05 -0.025 2.195 0.869448 0.7738 0.634499 0.81369 -171.358 0.968594 
0.05 -0.025 2.2 0.867044 0.769069 0.627025 0.786548 -170.727 0.94788 
0.05 -0.025 2.2 0.866522 0.768232 0.625569 0.789636 -170.515 0.943702 
0.05 -0.025 2.205 0.86166 0.761293 0.616912 0.854202 -169.68 0.990997 
0.05 -0.025 2.205 0.863292 0.764214 0.620908 0.858981 -170.128 0.96435 
0.05 -0.025 2.21 0.859656 0.758827 0.614424 0.896766 -169.472 0.99394 
0.05 -0.025 2.21 0.857862 0.755855 0.610446 0.901714 -169.161 1.00711 
0.05 -0.025 2.215 0.858316 0.755919 0.609485 0.867397 -169.007 0.991152 
0.05 -0.025 2.215 0.857016 0.754778 0.608579 0.91655 -168.771 0.999772 
0.05 -0.025 2.22 0.854156 0.750543 0.604083 0.944163 -168.612 1.03287 
0.05 -0.025 2.22 0.85801 0.755113 0.607873 0.8528 -168.767 0.989478 
0.05 -0.025 2.225 0.851074 0.745884 0.59705 0.968872 -167.932 1.0073 
0.05 -0.025 2.225 0.855558 0.751837 0.604136 0.892469 -168.548 0.971409 
0.05 -0.025 2.23 0.847354 0.74027 0.590052 0.998276 -167.124 1.03856 
0.05 -0.025 2.23 0.85039 0.74458 0.595744 0.960402 -167.674 1.03087 
0.05 -0.025 2.235 0.847666 0.739755 0.588126 0.949337 -166.97 1.01354 
0.05 -0.025 2.235 0.848806 0.74139 0.590129 0.935943 -167.163 1.01078 
0.05 -0.025 2.24 0.843598 0.734451 0.581549 1.01758 -166.35 1.03517 
0.05 -0.025 2.24 0.838942 0.727881 0.574135 1.074 -165.655 1.07004 
0.05 -0.025 2.245 0.839632 0.729926 0.577556 1.11108 -165.902 1.06272 
0.05 -0.025 2.245 0.838262 0.727108 0.573486 1.08795 -165.704 1.06698 
0.05 -0.025 2.25 0.835892 0.723866 0.569369 1.11778 -165.157 1.07009 
0.05 -0.025 2.25 0.835456 0.723842 0.569557 1.14913 -165.167 1.06305 
0.05 -0.025 2.255 0.837358 0.725508 0.570662 1.07937 -165.307 1.05525 
0.05 -0.025 2.255 0.835348 0.723042 0.568596 1.11908 -164.992 1.08498 
0.05 -0.025 2.26 0.830248 0.715279 0.558088 1.14898 -164.062 1.0911 
0.05 -0.025 2.26 0.8301 0.714794 0.55741 1.13842 -163.961 1.09222 
0.05 -0.025 2.265 0.82655 0.711045 0.55405 1.23002 -163.696 1.11182 
0.05 -0.025 2.265 0.825182 0.709219 0.552271 1.24915 -163.453 1.14592 
0.05 -0.025 2.27 0.827292 0.711506 0.554257 1.19356 -163.631 1.1033 
0.05 -0.025 2.27 0.823532 0.706407 0.548005 1.24238 -163.064 1.11804 
0.05 -0.025 2.275 0.82081 0.702275 0.542757 1.25475 -162.615 1.11675 
0.05 -0.025 2.275 0.820912 0.70178 0.541389 1.22566 -162.426 1.11522 
0.05 -0.025 2.28 0.818664 0.699107 0.53868 1.26739 -162.196 1.11817 
0.05 -0.025 2.28 0.81632 0.695567 0.534491 1.2802 -161.78 1.1307 
0.05 -0.025 2.285 0.813902 0.69316 0.532416 1.34459 -161.663 1.13583 
0.05 -0.025 2.285 0.810666 0.688058 0.525365 1.35137 -160.935 1.11924 
0.05 -0.025 2.29 0.810554 0.687625 0.524973 1.33743 -160.91 1.15355 
0.05 -0.025 2.29 0.807516 0.683964 0.521506 1.39221 -160.643 1.16727 
0.05 -0.025 2.295 0.80613 0.681211 0.516951 1.36669 -160.088 1.16059 
0.05 -0.025 2.295 0.803248 0.678351 0.514911 1.44415 -159.855 1.19675 
0.05 -0.025 2.3 0.802336 0.676729 0.51249 1.43419 -159.658 1.17121 
0.05 -0.025 2.3 0.802734 0.677105 0.51274 1.42275 -159.557 1.18987 
0.05 -0.025 2.305 0.799504 0.672219 0.506993 1.43222 -158.942 1.20535 
0.05 -0.025 2.305 0.794484 0.666958 0.502048 1.55111 -158.711 1.20968 
0.05 -0.025 2.31 0.794692 0.666773 0.501705 1.52542 -158.358 1.21097 
0.05 -0.025 2.31 0.795222 0.666287 0.499715 1.46793 -158.326 1.18356 
0.05 -0.025 2.315 0.788966 0.659424 0.493893 1.5964 -157.67 1.23092 
0.05 -0.025 2.315 0.78944 0.659296 0.49303 1.55853 -157.611 1.21696 
0.05 -0.025 2.32 0.785632 0.654285 0.487 1.59772 -157.254 1.19924 
0.05 -0.025 2.32 0.788434 0.657993 0.491308 1.56744 -157.457 1.22978 
0.05 -0.025 2.325 0.782206 0.648958 0.479898 1.59622 -156.341 1.213 
0.05 -0.025 2.325 0.778094 0.643792 0.474588 1.64996 -155.822 1.23442 
0.05 -0.025 2.33 0.778828 0.644443 0.475394 1.62532 -155.861 1.24175 
0.05 -0.025 2.33 0.775338 0.640462 0.471424 1.68725 -155.533 1.24715 
0.05 -0.025 2.335 0.780026 0.645226 0.47474 1.57538 -155.721 1.20662 
0.05 -0.025 2.335 0.775998 0.639815 0.469311 1.61207 -155.331 1.22909 
0.05 -0.025 2.34 0.770162 0.633567 0.463488 1.72725 -154.506 1.27025 
0.05 -0.025 2.34 0.766036 0.628517 0.458251 1.78231 -154.017 1.25784 
0.05 -0.025 2.345 0.768384 0.631022 0.460826 1.73171 -154.432 1.25022 
0.05 -0.025 2.345 0.768382 0.63056 0.45987 1.71213 -154.224 1.26814 
0.05 -0.025 2.35 0.766582 0.627355 0.455257 1.68967 -153.716 1.26316 
0.05 -0.025 2.35 0.757738 0.61796 0.447328 1.86354 -153.049 1.28734 
0.05 -0.025 2.355 0.752166 0.608715 0.435257 1.82426 -151.582 1.30321 
0.05 -0.025 2.355 0.753992 0.61392 0.443252 1.9285 -152.44 1.30639 
0.05 -0.025 2.36 0.754542 0.611647 0.438236 1.79294 -151.957 1.28277 
0.05 -0.025 2.36 0.755422 0.613329 0.440449 1.80793 -152.083 1.26853 
0.05 -0.025 2.365 0.755612 0.613941 0.441443 1.81781 -152.309 1.26247 
0.05 -0.025 2.365 0.751308 0.609137 0.436882 1.88894 -151.687 1.28155 
0.05 -0.025 2.37 0.745548 0.600985 0.427953 1.90479 -150.917 1.29594 
0.05 -0.025 2.37 0.744408 0.600485 0.428243 1.95536 -150.682 1.33399 
0.05 -0.025 2.375 0.73882 0.593333 0.420264 1.99906 -150.068 1.31082 
0.05 -0.025 2.375 0.740148 0.593934 0.420165 1.94168 -149.977 1.32743 
0.05 -0.025 2.38 0.735512 0.588561 0.414708 1.99927 -149.354 1.29491 
0.05 -0.025 2.38 0.742564 0.596253 0.421739 1.88452 -150.098 1.29392 
0.05 -0.025 2.385 0.73216 0.583707 0.408781 1.99786 -148.862 1.29149 
0.05 -0.025 2.385 0.73489 0.587431 0.413107 1.98609 -149.152 1.3109 
0.05 -0.025 2.39 0.727424 0.577569 0.402499 2.0261 -148.137 1.32032 
0.05 -0.025 2.39 0.72794 0.577001 0.400809 1.97088 -147.93 1.30765 
0.05 -0.025 2.395 0.720598 0.569154 0.394053 2.08318 -147.365 1.3161 
0.05 -0.025 2.395 0.723012 0.573215 0.399292 2.10725 -147.686 1.34012 
0.05 -0.025 2.4 0.718178 0.564903 0.388433 2.04682 -146.589 1.30923 
0.05 -0.025 2.4 0.721074 0.56968 0.394835 2.07219 -147.229 1.3192 
0.05 -0.025 2.405 0.714408 0.560328 0.384461 2.07689 -146.436 1.30712 
0.05 -0.025 2.405 0.71003 0.555078 0.379185 2.1179 -145.607 1.30458 
0.05 -0.025 2.41 0.707904 0.552769 0.376721 2.14279 -145.392 1.31943 
