J: 3.41735 1.11132 0 0 
nth step2 temperature e 
1 2048 1.64 -216.327 
1 2048 1.64 -216.383 
1 2048 1.64 -216.149 
1 2048 1.64 -216.558 
1 2048 1.64 -216.115 
1 2048 1.64 -216.425 
1 2048 1.64 -216.357 
1 2048 1.64 -216.561 
1 2048 1.64 -216.333 
1 2048 1.645 -216.196 
1 2048 1.645 -216.084 
1 2048 1.645 -216.349 
1 2048 1.645 -216.195 
1 2048 1.645 -216.138 
1 2048 1.645 -216.286 
1 2048 1.645 -216.226 
1 2048 1.645 -216.43 
1 2048 1.645 -216.6 
1 2048 1.645 -216.312 
1 2048 1.645 -216.242 
1 2048 1.645 -216.206 
1 2048 1.645 -216.368 
1 2048 1.645 -216.089 
1 2048 1.645 -216.363 
1 2048 1.645 -216.14 
1 2048 1.645 -216.129 
1 2048 1.645 -216.406 
1 2048 1.645 -216.55 
1 2048 1.645 -216.03 
1 2048 1.645 -216.428 
1 2048 1.645 -216.264 
1 2048 1.645 -216.561 
1 2048 1.645 -216.169 
1 2048 1.645 -216.138 
1 2048 1.65 -215.923 
1 2048 1.65 -216.087 
1 2048 1.65 -216.135 
1 2048 1.65 -215.936 
1 2048 1.65 -216.298 
1 2048 1.65 -216.161 
1 2048 1.65 -216.299 
1 2048 1.65 -216.375 
1 2048 1.65 -216.218 
1 2048 1.65 -216.279 
1 2048 1.65 -215.986 
1 2048 1.65 -216.351 
1 2048 1.65 -216.36 
1 2048 1.65 -216.367 
1 2048 1.65 -216.156 
1 2048 1.65 -215.896 
1 2048 1.65 -216.094 
1 2048 1.65 -216.038 
1 2048 1.65 -216.186 
1 2048 1.65 -216.168 
1 2048 1.65 -216.217 
1 2048 1.65 -215.83 
1 2048 1.65 -216.143 
1 2048 1.65 -216.389 
1 2048 1.65 -216.291 
1 2048 1.655 -216.114 
1 2048 1.655 -215.863 
1 2048 1.655 -216.287 
1 2048 1.655 -215.932 
1 2048 1.655 -215.905 
1 2048 1.655 -216.138 
1 2048 1.655 -215.974 
1 2048 1.655 -216.217 
1 2048 1.655 -216.03 
1 2048 1.655 -216.012 
1 2048 1.655 -216.304 
1 2048 1.655 -215.962 
1 2048 1.655 -216.051 
1 2048 1.655 -215.93 
1 2048 1.655 -216.227 
1 2048 1.655 -216.139 
1 2048 1.655 -216.188 
1 2048 1.655 -216.112 
1 2048 1.655 -216.065 
1 2048 1.655 -216.353 
1 2048 1.655 -215.867 
1 2048 1.655 -215.959 
1 2048 1.655 -216.086 
1 2048 1.655 -216.162 
1 2048 1.655 -216.03 
1 2048 1.66 -216.05 
1 2048 1.66 -215.79 
1 2048 1.66 -215.939 
1 2048 1.66 -215.896 
1 2048 1.66 -215.914 
1 2048 1.66 -216.183 
1 2048 1.66 -215.944 
1 2048 1.66 -216.046 
1 2048 1.66 -216.031 
1 2048 1.66 -215.893 
1 2048 1.66 -215.979 
1 2048 1.66 -215.929 
1 2048 1.66 -215.98 
1 2048 1.66 -215.642 
1 2048 1.66 -215.885 
1 2048 1.66 -215.951 
1 2048 1.66 -216.108 
1 2048 1.66 -216.036 
1 2048 1.66 -215.894 
1 2048 1.66 -216.007 
1 2048 1.66 -216.015 
1 2048 1.66 -216.059 
1 2048 1.66 -216.244 
1 2048 1.66 -216.047 
1 2048 1.66 -215.914 
1 2048 1.665 -216.075 
1 2048 1.665 -215.919 
1 2048 1.665 -215.719 
1 2048 1.665 -215.895 
1 2048 1.665 -215.828 
1 2048 1.665 -215.806 
1 2048 1.665 -216.058 
1 2048 1.665 -215.821 
1 2048 1.665 -215.483 
1 2048 1.665 -216.296 
1 2048 1.665 -215.927 
1 2048 1.665 -215.853 
1 2048 1.665 -215.823 
1 2048 1.665 -215.948 
1 2048 1.665 -216.237 
1 2048 1.665 -216.241 
1 2048 1.665 -216.241 
1 2048 1.665 -215.873 
1 2048 1.665 -216.244 
1 2048 1.665 -216.113 
1 2048 1.665 -215.725 
1 2048 1.665 -215.93 
1 2048 1.665 -215.955 
1 2048 1.665 -215.75 
1 2048 1.665 -215.963 
1 2048 1.67 -215.923 
1 2048 1.67 -215.757 
1 2048 1.67 -215.607 
1 2048 1.67 -215.943 
1 2048 1.67 -215.788 
1 2048 1.67 -215.803 
1 2048 1.67 -215.95 
1 2048 1.67 -215.563 
1 2048 1.67 -215.961 
1 2048 1.67 -215.855 
1 2048 1.67 -215.566 
1 2048 1.67 -216.013 
1 2048 1.67 -215.909 
1 2048 1.67 -215.777 
1 2048 1.67 -215.955 
1 2048 1.67 -215.925 
1 2048 1.67 -215.864 
1 2048 1.67 -215.699 
1 2048 1.67 -215.766 
1 2048 1.67 -215.572 
1 2048 1.67 -215.797 
1 2048 1.67 -215.904 
1 2048 1.67 -215.984 
1 2048 1.67 -215.959 
1 2048 1.67 -215.85 
1 2048 1.675 -215.817 
1 2048 1.675 -215.748 
1 2048 1.675 -215.869 
1 2048 1.675 -215.807 
1 2048 1.675 -215.911 
1 2048 1.675 -215.871 
1 2048 1.675 -215.625 
1 2048 1.675 -215.892 
1 2048 1.675 -215.622 
1 2048 1.675 -215.511 
1 2048 1.675 -215.801 
1 2048 1.675 -215.866 
1 2048 1.675 -215.938 
1 2048 1.675 -215.779 
1 2048 1.675 -215.832 
1 2048 1.675 -215.857 
1 2048 1.675 -215.762 
1 2048 1.675 -215.626 
1 2048 1.675 -215.982 
1 2048 1.675 -215.897 
1 2048 1.675 -215.598 
1 2048 1.675 -215.817 
1 2048 1.675 -215.412 
1 2048 1.675 -215.723 
1 2048 1.675 -215.547 
1 2048 1.68 -215.576 
1 2048 1.68 -215.641 
1 2048 1.68 -215.801 
1 2048 1.68 -215.712 
1 2048 1.68 -215.614 
1 2048 1.68 -215.5 
1 2048 1.68 -215.765 
1 2048 1.68 -215.613 
1 2048 1.68 -215.887 
1 2048 1.68 -215.837 
1 2048 1.68 -215.039 
1 2048 1.68 -215.566 
1 2048 1.68 -215.6 
1 2048 1.68 -215.672 
1 2048 1.68 -215.657 
1 2048 1.68 -215.648 
1 2048 1.68 -215.55 
1 2048 1.68 -215.794 
1 2048 1.68 -215.679 
1 2048 1.68 -215.607 
1 2048 1.68 -215.85 
1 2048 1.68 -215.95 
1 2048 1.68 -216.083 
