J: 8.66854 1.22259 -0.0641977 -0.0207783 
nth temperature m m2 m4 ms e sp_h 
3 1.525 0.987646 0.975809 0.953568 0.0239042 -214.729 0.242827 
3 1.53 0.987382 0.975296 0.952599 0.0243782 -214.635 0.24343 
3 1.53 0.987146 0.974832 0.951701 0.0245029 -214.508 0.248783 
3 1.535 0.9872 0.974942 0.951919 0.0246098 -214.571 0.240406 
3 1.535 0.987258 0.975054 0.952135 0.0244639 -214.568 0.24684 
3 1.54 0.986796 0.97415 0.950404 0.0249022 -214.346 0.254974 
3 1.54 0.9868 0.974164 0.950454 0.0253299 -214.388 0.250082 
3 1.545 0.98676 0.974082 0.950283 0.0250552 -214.338 0.250785 
3 1.545 0.986858 0.974259 0.95057 0.0239565 -214.36 0.247182 
3 1.55 0.986428 0.973439 0.949075 0.0257471 -214.232 0.251085 
3 1.55 0.986386 0.973361 0.948926 0.0260219 -214.199 0.253561 
3 1.555 0.986096 0.972792 0.947843 0.0261478 -214.069 0.260327 
3 1.555 0.986394 0.973378 0.948975 0.0260242 -214.194 0.260674 
3 1.56 0.985766 0.972151 0.946633 0.0266816 -213.955 0.264139 
3 1.56 0.98578 0.972194 0.946769 0.0276482 -213.991 0.266915 
3 1.565 0.985828 0.972291 0.946962 0.0277696 -214.009 0.261745 
3 1.565 0.985592 0.971813 0.945993 0.0269092 -213.913 0.259563 
3 1.57 0.98531 0.971272 0.944991 0.0277557 -213.767 0.267164 
3 1.57 0.98551 0.971665 0.945754 0.0276841 -213.861 0.270553 
3 1.575 0.984814 0.970312 0.943191 0.0287686 -213.585 0.272001 
3 1.575 0.984784 0.970252 0.94307 0.028698 -213.561 0.27423 
3 1.58 0.984576 0.969862 0.942382 0.0298798 -213.47 0.283263 
3 1.58 0.984752 0.970207 0.943045 0.0297505 -213.588 0.276434 
3 1.585 0.984206 0.969152 0.941073 0.0309217 -213.336 0.292347 
3 1.585 0.98448 0.969674 0.942025 0.0298504 -213.44 0.283255 
3 1.59 0.983828 0.968404 0.939614 0.0305853 -213.213 0.285046 
3 1.59 0.983956 0.968658 0.940105 0.030734 -213.232 0.285028 
3 1.595 0.984056 0.968864 0.940535 0.0311843 -213.298 0.284391 
3 1.595 0.984148 0.969015 0.940729 0.0293213 -213.291 0.275025 
3 1.6 0.983752 0.968272 0.939418 0.0314852 -213.167 0.29142 
3 1.6 0.983514 0.967797 0.938477 0.0310957 -213.082 0.284376 
3 1.605 0.982886 0.9666 0.936292 0.0333328 -212.803 0.304101 
3 1.605 0.983126 0.967061 0.937147 0.0326597 -212.918 0.297478 
3 1.61 0.982864 0.966531 0.936071 0.0316197 -212.764 0.294652 
3 1.61 0.982818 0.966466 0.936028 0.0331888 -212.797 0.297678 
3 1.615 0.982616 0.966076 0.935304 0.0335626 -212.716 0.300259 
