size temperature err_m err_ms
48 2.267 0.00417847 1.26657
48 2.267 0.00425337 1.1899
48 2.267 0.00443522 1.30302
48 2.267 0.00440879 1.23731
48 2.267 0.00460895 1.14433
48 2.268 0.00434148 1.24
48 2.268 0.00420751 1.27918
48 2.268 0.00410595 1.16611
48 2.268 0.00482543 1.36424
48 2.268 0.00452589 1.237
48 2.269 0.00434492 1.1158
48 2.269 0.00431597 1.16649
48 2.269 0.00481808 1.21283
48 2.269 0.00390736 1.05566
48 2.269 0.00372872 0.998141
48 2.27 0.00476418 1.26317
48 2.27 0.00446665 1.1447
48 2.27 0.00456479 1.33259
48 2.27 0.00406066 1.11096
48 2.27 0.00443023 1.13172
48 2.271 0.00412611 1.16575
48 2.271 0.0040857 1.09643
48 2.271 0.00468134 1.2406
48 2.271 0.00437139 1.19144
48 2.271 0.00456268 1.23759
48 2.272 0.00394025 1.17794
48 2.272 0.00503118 1.3125
48 2.272 0.00479043 1.12677
48 2.272 0.00460277 1.16263
48 2.272 0.00451538 1.08908
48 2.273 0.00434822 1.21138
48 2.273 0.00428379 1.17686
48 2.273 0.00415538 1.45973
48 2.273 0.00438762 1.15676
48 2.273 0.00494117 1.22187
48 2.274 0.00456341 1.26813
48 2.274 0.00447522 1.20115
48 2.274 0.00523091 1.3845
48 2.274 0.00493578 1.16589
48 2.274 0.00473288 1.23285
48 2.275 0.00510086 1.15122
48 2.275 0.00508649 1.20385
48 2.275 0.0045924 1.19846
48 2.275 0.00497217 1.27348
48 2.275 0.00467999 1.21615
48 2.276 0.00491135 1.15345
48 2.276 0.00439643 1.25567
48 2.276 0.00454486 1.10805
48 2.276 0.00482475 1.21136
48 2.276 0.00476694 1.20054
48 2.277 0.00504494 1.21579
48 2.277 0.00501133 1.33919
48 2.277 0.00483345 1.32917
48 2.277 0.00507477 1.17933
48 2.277 0.00427554 1.15382
48 2.278 0.004671 1.08459
48 2.278 0.00479888 1.15062
48 2.278 0.00422792 1.0379
48 2.278 0.00461306 1.14308
48 2.278 0.00464192 1.49393
48 2.279 0.00520416 1.58358
48 2.279 0.00461141 1.12956
48 2.279 0.00437921 1.01071
48 2.279 0.00494185 1.10436
48 2.279 0.00490667 1.16579
48 2.28 0.00512122 1.17153
48 2.28 0.00519146 1.23871
48 2.28 0.0046726 1.4105
48 2.28 0.0050929 1.25625
48 2.28 0.00477996 1.0918
48 2.281 0.00465982 1.15317
48 2.281 0.00530933 1.29175
48 2.281 0.00472834 1.21074
48 2.281 0.00443512 1.05575
48 2.281 0.00500198 1.13368
48 2.282 0.00458134 0.952954
48 2.282 0.00498997 1.25541
48 2.282 0.00484237 1.09646
48 2.282 0.00544218 1.19136
48 2.282 0.00495248 1.231
48 2.283 0.00546443 1.29008
48 2.283 0.00503723 1.18957
48 2.283 0.00487652 1.22095
48 2.283 0.00515839 1.18706
48 2.283 0.004857 1.15567
48 2.284 0.00506208 1.12263
48 2.284 0.00536194 1.19864
48 2.284 0.00495769 1.34889
48 2.284 0.00512499 1.01433
48 2.284 0.00555011 1.23722
48 2.285 0.00451274 1.11676
48 2.285 0.00560976 1.85856
48 2.285 0.00550206 1.0991
48 2.285 0.00491277 1.23896
48 2.285 0.00503404 1.08408
48 2.286 0.00567878 1.08592
48 2.286 0.00527034 1.2313
48 2.286 0.00519134 1.15005
48 2.286 0.0046591 1.04091
48 2.286 0.00497388 1.1476
48 2.287 0.00532011 1.13468
48 2.287 0.00532073 1.06101
48 2.287 0.00493741 1.06408
48 2.287 0.00529319 1.52651
48 2.287 0.00493287 1.08492
48 2.288 0.0052178 1.26933
48 2.288 0.0048425 0.969967
48 2.288 0.00509076 1.14904
48 2.288 0.00514323 1.13837
48 2.288 0.00525304 1.19278
48 2.289 0.00508391 1.00066
48 2.289 0.00535154 1.11089
48 2.289 0.00514541 1.16262
48 2.289 0.00589474 1.16774
48 2.289 0.00512935 1.08328
48 2.29 0.00529359 1.07119
48 2.29 0.00527555 1.0223
48 2.29 0.00491598 1.13077
48 2.29 0.00521582 0.991546
48 2.29 0.00507969 1.08551
48 2.291 0.00541001 1.13064
48 2.291 0.00561825 1.03342
48 2.291 0.00568908 1.02541
48 2.291 0.0052754 1.13171
48 2.291 0.00532868 1.08744
48 2.292 0.0048312 1.10491
48 2.292 0.00516544 1.06772
48 2.292 0.00490161 1.01841
48 2.292 0.0059511 1.17546
48 2.292 0.00535289 1.01997
48 2.293 0.00500819 1.04886
48 2.293 0.00578828 1.13684
48 2.293 0.00512138 0.959067
48 2.293 0.00507032 1.04842
48 2.293 0.00511987 0.971953
48 2.294 0.00558249 1.01581
48 2.294 0.00534412 1.0637
48 2.294 0.00528979 1.00228
48 2.294 0.00566925 1.07358
48 2.294 0.00537005 1.01957
48 2.295 0.00569206 1.01031
48 2.295 0.00493802 0.91624
48 2.295 0.00581376 1.10156
48 2.295 0.0057552 0.994529
48 2.295 0.0056237 0.910829
48 2.296 0.00523932 0.973368
48 2.296 0.00493435 1.01461
48 2.296 0.0056529 0.980747
48 2.296 0.00516335 0.947115
48 2.296 0.004989 0.999816
48 2.297 0.00518219 1.00107
48 2.297 0.00546963 1.05016
48 2.297 0.00571371 1.00902
48 2.297 0.00538369 1.1109
48 2.297 0.00535218 0.965813
48 2.298 0.00528401 1.08471
48 2.298 0.00547107 0.92951
48 2.298 0.00502675 1.01924
48 2.298 0.00537283 1.01529
48 2.298 0.00583955 0.927171
48 2.299 0.00555881 0.943574
48 2.299 0.00550364 1.05673
48 2.299 0.00550268 1.04087
48 2.299 0.00560948 0.912209
48 2.299 0.00546466 1.02894
48 2.3 0.00553541 0.91033
48 2.3 0.0056044 1.02264
48 2.3 0.00563998 1.01446
48 2.3 0.00559237 1.06916
48 2.3 0.00510366 0.843417
48 2.301 0.00615931 1.04423
48 2.301 0.00598595 0.93977
48 2.301 0.00534981 0.921975
48 2.301 0.0058921 1.20199
48 2.301 0.00561349 0.91026
48 2.302 0.00558209 0.957081
48 2.302 0.00553824 0.907462
48 2.302 0.00581456 0.981738
48 2.302 0.00598421 1.01349
48 2.302 0.00525456 0.936796
48 2.303 0.0057862 0.884623
48 2.303 0.00505809 0.90257
48 2.303 0.00543573 0.900029
48 2.303 0.00509218 0.956958
48 2.303 0.00584232 0.90154
48 2.304 0.0060001 0.897773
48 2.304 0.00556743 0.953942
48 2.304 0.00519802 1.02659
48 2.304 0.00559253 0.964176
48 2.304 0.00537276 0.889742
48 2.305 0.00509775 0.866066
48 2.305 0.0053071 0.930588
48 2.305 0.00559142 0.879161
48 2.305 0.00571117 0.965448
48 2.305 0.00578967 0.914141
48 2.306 0.00542569 0.868937
48 2.306 0.00521104 0.915494
48 2.306 0.00536178 1.0069
48 2.306 0.00530298 0.85148
48 2.306 0.00538106 0.79081
48 2.307 0.00555327 0.852233
48 2.307 0.00597613 0.871152
48 2.307 0.00541202 0.901725
48 2.307 0.00527273 0.824723
48 2.307 0.0055508 0.885642
48 2.308 0.00538635 0.923301
48 2.308 0.00516265 0.790638
48 2.308 0.00529428 0.82916
48 2.308 0.00617178 0.90861
48 2.308 0.00567716 0.818555
48 2.309 0.00550537 0.860966
48 2.309 0.00555002 0.829707
48 2.309 0.00560031 0.830928
48 2.309 0.00546546 0.826633
48 2.309 0.00519687 0.911883
48 2.31 0.00552305 0.835011
48 2.31 0.00551516 0.821296
48 2.31 0.00577512 0.852932
48 2.31 0.00618939 0.839007
48 2.31 0.0054241 0.918701
48 2.311 0.00528615 0.799173
48 2.311 0.00541472 0.759234
48 2.311 0.00522805 0.859638
48 2.311 0.00560997 0.782199
48 2.311 0.00585176 0.824327
48 2.312 0.00541721 0.822816
48 2.312 0.00600056 0.805655
48 2.312 0.00565914 0.827256
48 2.312 0.0053908 0.842062
48 2.312 0.00606639 0.807063
48 2.313 0.00532904 0.783276
48 2.313 0.00540562 0.790516
