J2 temperature m m2 m4 ms e sp_h 
0.2 1.8 0.988274 0.976989 0.955652 0.0168389 -234.675 0.174002 
0.2 1.805 0.98776 0.975984 0.953732 0.017424 -234.443 0.179148 
0.2 1.805 0.987788 0.976043 0.953857 0.0176081 -234.458 0.179574 
0.2 1.805 0.987956 0.976366 0.954457 0.0171381 -234.522 0.176463 
0.2 1.81 0.987684 0.975844 0.953493 0.0179313 -234.407 0.182914 
0.2 1.81 0.987342 0.975177 0.952223 0.018403 -234.269 0.185602 
0.2 1.81 0.987678 0.975827 0.953441 0.0176424 -234.415 0.177519 
0.2 1.815 0.987424 0.975333 0.952503 0.0179881 -234.292 0.183806 
0.2 1.815 0.987264 0.975018 0.951894 0.0180647 -234.211 0.183481 
0.2 1.815 0.987224 0.974946 0.951774 0.0184581 -234.221 0.181967 
0.2 1.82 0.987288 0.975079 0.952058 0.0187695 -234.249 0.18519 
0.2 1.82 0.987434 0.975347 0.95251 0.0176514 -234.286 0.179567 
0.2 1.82 0.987334 0.975156 0.952159 0.0179743 -234.237 0.184833 
0.2 1.825 0.98683 0.97418 0.950326 0.018965 -234.026 0.190011 
0.2 1.825 0.987124 0.974739 0.951347 0.0178438 -234.14 0.185599 
0.2 1.825 0.986758 0.974041 0.950068 0.0191808 -234.018 0.189138 
0.2 1.83 0.98676 0.97404 0.950053 0.0188624 -234.007 0.188591 
0.2 1.83 0.986796 0.974108 0.950169 0.0186871 -234.033 0.183795 
0.2 1.83 0.98684 0.974202 0.950377 0.0190434 -234.025 0.192 
0.2 1.835 0.986512 0.973573 0.949212 0.020028 -233.895 0.193881 
0.2 1.835 0.986818 0.974157 0.950288 0.018949 -234.031 0.188728 
0.2 1.835 0.98629 0.973144 0.948416 0.0205164 -233.81 0.200601 
0.2 1.84 0.986422 0.97339 0.948842 0.0196303 -233.856 0.195663 
0.2 1.84 0.986654 0.973846 0.949724 0.0195394 -233.97 0.193481 
0.2 1.84 0.986386 0.973311 0.94866 0.0192206 -233.841 0.187745 
0.2 1.845 0.98653 0.973599 0.94924 0.0194016 -233.914 0.190891 
0.2 1.845 0.986362 0.97328 0.948658 0.0200393 -233.831 0.197256 
0.2 1.845 0.986558 0.973644 0.949288 0.018818 -233.894 0.189488 
0.2 1.85 0.986026 0.972628 0.94743 0.0206036 -233.695 0.199201 
0.2 1.85 0.985792 0.972156 0.94648 0.0200331 -233.576 0.198017 
0.2 1.85 0.98533 0.971275 0.944872 0.0216363 -233.397 0.207829 
0.2 1.855 0.9859 0.97238 0.946949 0.0205709 -233.651 0.196367 
0.2 1.855 0.9856 0.971801 0.945863 0.0212183 -233.503 0.203254 
0.2 1.855 0.985878 0.972336 0.946861 0.020518 -233.618 0.200607 
0.2 1.86 0.985128 0.970898 0.94421 0.0226378 -233.306 0.216704 
