size temperature err_m err_ms
32 2.372 0.00508912 0.321261
32 2.373 0.00445037 0.340952
32 2.374 0.00578785 0.586029
32 2.375 0.00468947 0.341532
32 2.376 0.00457699 0.356243
32 2.377 0.00506495 0.347351
32 2.378 0.0045177 0.327007
32 2.379 0.00478643 0.361468
32 2.38 0.00443504 0.339418
32 2.381 0.00476341 0.316148
32 2.382 0.00429217 0.335271
32 2.383 0.00425391 0.357926
32 2.384 0.0046893 0.316462
32 2.385 0.00496866 0.348995
32 2.386 0.00422068 0.360778
32 2.387 0.00505591 0.386934
32 2.388 0.00422103 0.333556
32 2.389 0.00421577 0.323545
32 2.39 0.00451646 0.327558
32 2.391 0.00411885 0.343749
32 2.392 0.00409148 0.334865
32 2.393 0.00448961 0.342057
32 2.394 0.00545242 0.473578
32 2.395 0.00406182 0.318691
32 2.396 0.00423762 0.321633
32 2.397 0.00434455 0.341553
32 2.398 0.00423587 0.342118
32 2.399 0.00415609 0.322252
32 2.4 0.0047656 0.321976
32 2.401 0.00409168 0.347903
32 2.402 0.00411174 0.322986
32 2.403 0.00391158 0.306171
32 2.404 0.00411883 0.326887
32 2.405 0.00382661 0.331446
32 2.406 0.00433545 0.314149
32 2.407 0.00423704 0.305339
32 2.408 0.00431031 0.29894
32 2.409 0.00401115 0.313111
32 2.41 0.00381266 0.299212
32 2.411 0.00387261 0.298325
32 2.412 0.00393319 0.299717
32 2.413 0.00452318 0.346026
32 2.414 0.00526622 0.515047
32 2.415 0.00396734 0.343275
32 2.416 0.00368526 0.276324
32 2.417 0.00365676 0.318658
32 2.418 0.00406129 0.307996
32 2.419 0.00397204 0.269038
32 2.42 0.00403255 0.294932
32 2.421 0.00358882 0.269436
32 2.422 0.00429343 0.32258
32 2.423 0.00349029 0.278206
32 2.424 0.00416032 0.281378
32 2.425 0.00365467 0.285576
32 2.426 0.00384409 0.287756
32 2.427 0.00370634 0.307047
32 2.428 0.00355231 0.307562
32 2.429 0.00342745 0.286531
32 2.43 0.00393211 0.277444
32 2.431 0.00377749 0.268856
32 2.432 0.00362647 0.263126
32 2.433 0.00345625 0.292351
32 2.434 0.00350006 0.259076
32 2.435 0.00541008 0.659157
32 2.436 0.00373432 0.263531
32 2.437 0.00400857 0.307323
32 2.438 0.00386324 0.281904
32 2.439 0.00369456 0.249318
32 2.44 0.00403135 0.327148
32 2.441 0.00348102 0.255697
32 2.442 0.00368348 0.258181
32 2.443 0.00317829 0.249133
32 2.444 0.00331674 0.279621
32 2.445 0.00346901 0.233529
32 2.446 0.00358547 0.282771
32 2.447 0.00404234 0.271632
32 2.448 0.00347346 0.254297
32 2.449 0.00334451 0.263819
32 2.45 0.00378824 0.260376
32 2.451 0.0040531 0.273658
32 2.452 0.00377822 0.255428
32 2.453 0.00341621 0.244608
32 2.454 0.0046843 0.531313
32 2.455 0.00347179 0.278647
32 2.456 0.00319526 0.295511
32 2.457 0.00330215 0.233066
32 2.458 0.00297453 0.219668
32 2.459 0.00410027 0.32981
32 2.46 0.00308339 0.240071
32 2.461 0.00364683 0.26133
32 2.462 0.00335401 0.248982
32 2.463 0.00322233 0.210868
32 2.464 0.00329367 0.229147
32 2.465 0.00309297 0.232157
32 2.466 0.00298928 0.232915
32 2.467 0.00304633 0.24764
32 2.468 0.00310808 0.198362
32 2.469 0.00336547 0.219431
32 2.47 0.00315782 0.219708
32 2.471 0.00316548 0.239106
32 2.472 0.00439689 0.39377
32 2.473 0.00295442 0.221322
32 2.474 0.00287673 0.218415
32 2.475 0.00295486 0.203335
32 2.476 0.00298106 0.182702
32 2.477 0.00306026 0.212539
32 2.478 0.00303592 0.191584
32 2.479 0.00346412 0.251242
32 2.48 0.0028665 0.212661
32 2.481 0.00302726 0.207611
32 2.482 0.00364409 0.264835
32 2.483 0.00285078 0.220912
32 2.484 0.0029399 0.212701
32 2.485 0.00277155 0.183592
32 2.486 0.00325032 0.201869
32 2.487 0.00277939 0.190566
32 2.488 0.00286057 0.182609
32 2.489 0.00285052 0.201282
32 2.49 0.00303177 0.193033
32 2.491 0.00298732 0.199433
32 2.492 0.00283246 0.196911
32 2.493 0.0031645 0.203956
32 2.494 0.00278931 0.193151
32 2.495 0.00293546 0.176579
32 2.496 0.00397701 0.310614
32 2.497 0.00282019 0.184636
32 2.498 0.00256094 0.183598
32 2.499 0.00275416 0.197876
48 2.2 0.00140902 0.400577
48 2.201 0.00144616 0.443479
48 2.202 0.00159383 0.312513
48 2.203 0.00129538 0.273095
48 2.204 0.00144969 0.3797
48 2.205 0.00138716 0.395941
48 2.206 0.00160843 0.53819
48 2.207 0.00137551 0.327568
48 2.208 0.00166956 0.459882
48 2.209 0.00149662 0.419848
48 2.21 0.00198394 0.611756
48 2.211 0.00190312 0.636482
48 2.212 0.00156062 0.436655
48 2.213 0.00168729 0.508278
48 2.214 0.00169922 0.39212
48 2.215 0.00169799 0.462214
48 2.216 0.00172749 0.510655
48 2.217 0.00183407 0.416109
48 2.218 0.00191361 0.569976
48 2.219 0.00175403 0.469969
48 2.22 0.00191761 0.621212
48 2.221 0.00202741 0.616329
48 2.222 0.00206774 0.707401
48 2.223 0.0019469 0.534833
48 2.224 0.00196405 0.541438
48 2.225 0.00214865 0.629358
48 2.226 0.0021071 0.674397
48 2.227 0.00234854 0.821018
48 2.228 0.00246589 0.835987
48 2.229 0.00225678 0.630883
48 2.23 0.00228648 0.699902
48 2.231 0.00236861 0.708512
48 2.232 0.00252648 0.725824
48 2.233 0.00213921 0.699393
48 2.234 0.00251883 0.824345
48 2.235 0.00257417 0.882358
48 2.236 0.00266216 0.933935
48 2.237 0.00267228 0.829804
48 2.238 0.00268542 0.85241
48 2.239 0.0026632 0.888368
48 2.24 0.00253537 0.818982
48 2.241 0.00274668 0.947434
48 2.242 0.00294457 0.999762
48 2.243 0.00281091 0.804104
48 2.244 0.00274713 0.876395
48 2.245 0.00375574 1.63115
48 2.246 0.0029932 0.98517
48 2.247 0.00343961 1.10765
48 2.248 0.00323782 0.976357
48 2.249 0.0035654 1.18663
48 2.25 0.00446769 1.67477
48 2.251 0.00326469 1.06415
48 2.252 0.00381633 1.16797
48 2.253 0.00339802 1.13129
48 2.254 0.00362228 1.18032
48 2.255 0.00384478 1.10092
48 2.256 0.00344871 1.07932
48 2.257 0.00372956 1.15313
48 2.258 0.00366888 1.15387
48 2.259 0.00420966 1.16688
48 2.26 0.00359921 1.11757
48 2.261 0.0042643 1.13312
48 2.262 0.00380449 1.10959
48 2.263 0.00368164 1.14148
48 2.264 0.00594782 2.34503
48 2.265 0.00417763 1.14368
48 2.266 0.00430239 1.13866
48 2.267 0.00424661 1.28915
48 2.268 0.00424312 1.21564
48 2.269 0.00427585 1.15083
48 2.27 0.0041821 1.20324
48 2.271 0.00441336 1.19922
48 2.272 0.00436381 1.22333
48 2.273 0.00446947 1.14548
48 2.274 0.00445857 1.20704
48 2.275 0.0044363 1.12438
48 2.276 0.00482262 1.26505
48 2.277 0.00494472 1.15235
48 2.278 0.00449787 1.15603
48 2.279 0.00458361 1.16
48 2.28 0.00471219 1.20524
48 2.281 0.0048043 1.20982
48 2.282 0.00448889 1.14629
48 2.283 0.00477375 1.12994
48 2.284 0.00484462 1.17939
48 2.285 0.00475169 1.05399
48 2.286 0.00469389 1.05192
48 2.287 0.00486994 1.09227
48 2.288 0.00520937 1.12621
48 2.289 0.00553955 1.26077
48 2.29 0.00505215 0.959697
48 2.291 0.00495826 1.04255
