size temperature err_m err_ms
48 2.292 0.0184168 4.3032
48 2.293 0.0146965 3.77018
48 2.294 0.0193137 3.59052
48 2.295 0.024803 3.60535
48 2.296 0.0188362 5.095
48 2.297 0.0177542 4.10993
48 2.298 0.0156481 3.18052
48 2.299 0.0176929 4.06809
48 2.3 0.0203248 5.76434
48 2.301 0.0168184 3.34478
48 2.302 0.0301377 7.93291
48 2.303 0.0203354 3.20438
48 2.304 0.0198564 3.30663
48 2.305 0.0218007 4.02329
48 2.306 0.0180332 4.4393
48 2.307 0.0197322 3.21581
48 2.308 0.0258729 4.01589
48 2.309 0.0211852 3.19065
48 2.31 0.0179813 3.37817
48 2.311 0.017067 2.77786
48 2.312 0.0181331 2.03623
48 2.313 0.0187945 2.04028
48 2.314 0.0187906 2.65489
48 2.315 0.020406 2.41685
48 2.316 0.0227793 1.99753
48 2.317 0.0202345 2.07446
48 2.318 0.0180394 2.38006
48 2.319 0.0211026 1.97607
48 2.32 0.0191421 2.08017
48 2.321 0.0160203 1.89268
48 2.322 0.0153017 1.91959
48 2.323 0.0207977 2.35658
48 2.324 0.018288 2.29989
48 2.325 0.016541 2.08368
48 2.326 0.0179705 1.89621
48 2.327 0.01618 2.09929
48 2.328 0.0194785 1.77965
48 2.329 0.0180607 1.75067
48 2.33 0.0174186 1.98498
48 2.331 0.0180277 1.82753
48 2.332 0.0172172 1.64014
48 2.333 0.0223065 1.88682
48 2.334 0.0202287 2.14209
48 2.335 0.015973 2.15576
48 2.336 0.0148231 2.03445
48 2.337 0.0136286 1.90699
48 2.338 0.01756 1.73531
48 2.339 0.0182016 1.49021
48 2.34 0.0165812 1.62241
48 2.341 0.0176265 2.48948
48 2.342 0.01638 2.05008
48 2.343 0.02007 1.82862
48 2.344 0.0210134 4.57321
48 2.345 0.0146074 1.93988
48 2.346 0.0157221 1.5412
48 2.347 0.0156558 1.94768
48 2.348 0.0118618 1.9224
48 2.349 0.0125705 2.36681
48 2.35 0.0215267 2.42044
48 2.351 0.0143107 1.55216
48 2.352 0.0164368 1.25619
48 2.353 0.0213171 1.93351
48 2.354 0.013337 1.94293
48 2.355 0.0132541 2.53793
48 2.356 0.0128807 1.62636
48 2.357 0.0127371 2.13871
48 2.358 0.017698 1.72087
48 2.359 0.0115417 2.11801
48 2.36 0.0164062 1.46762
48 2.361 0.0160901 1.69217
48 2.362 0.010427 2.31936
48 2.363 0.0136138 1.85485
48 2.364 0.0120109 1.88914
48 2.365 0.015988 1.78939
48 2.366 0.013713 1.59094
48 2.367 0.014401 1.44953
48 2.368 0.0122967 1.21923
48 2.369 0.01377 1.35688
48 2.37 0.0102951 2.11214
48 2.371 0.00992913 1.34363
48 2.372 0.0103445 1.78322
48 2.373 0.0137008 1.7968
48 2.374 0.010849 1.25292
48 2.375 0.00929879 1.76757
48 2.376 0.0154511 2.8722
48 2.377 0.0102435 1.68054
48 2.378 0.0110786 1.49174
48 2.379 0.0106811 1.3471
48 2.38 0.0136612 2.5288
48 2.381 0.0114561 1.53073
48 2.382 0.0102083 2.07935
48 2.383 0.00941494 1.27613
48 2.384 0.0134201 1.15983
48 2.385 0.0109891 1.66054
48 2.386 0.00979234 1.36155
48 2.387 0.00996395 1.52303
48 2.388 0.00739805 1.15921
48 2.389 0.0189094 3.66578
48 2.39 0.0094213 1.34893
48 2.391 0.009513 1.08694
48 2.392 0.00885308 1.07364
48 2.393 0.00960784 1.41382
48 2.394 0.00896321 0.952428
48 2.395 0.00804563 1.29097
48 2.396 0.00792785 1.44247
48 2.397 0.00856972 0.960911
48 2.398 0.00732284 0.978267
48 2.399 0.00833597 0.878651
48 2.4 0.00929037 1.43932
48 2.401 0.0110063 1.03866
48 2.402 0.0089393 1.31906
48 2.403 0.00692685 1.04605
48 2.404 0.00585279 1.12385
48 2.405 0.00866999 1.39752
48 2.406 0.0133999 1.77685
48 2.407 0.00843644 1.1837
48 2.408 0.0100215 0.828977
48 2.409 0.00853138 0.981128
48 2.41 0.00628885 1.28219
48 2.411 0.00949623 1.46408
48 2.412 0.0101214 0.96625
48 2.413 0.00937798 0.803022
48 2.414 0.00805595 1.15155
48 2.415 0.00631798 1.07006
48 2.416 0.00927684 1.93889
48 2.417 0.00623776 0.939414
