size temperature err_m err_ms
32 2.478 0.00229964 0.134119
32 2.479 0.00203719 0.128194
32 2.48 0.001951 0.139458
32 2.481 0.00210048 0.128533
32 2.482 0.00204857 0.127992
32 2.483 0.00210674 0.124598
32 2.484 0.00184254 0.125837
32 2.485 0.00186757 0.145201
32 2.486 0.00187906 0.132657
32 2.487 0.00186555 0.126167
32 2.488 0.00179162 0.133368
32 2.489 0.00188411 0.1293
32 2.49 0.00183128 0.129877
32 2.491 0.00180896 0.123426
32 2.492 0.00214749 0.126129
32 2.493 0.00265577 0.223971
32 2.494 0.00198965 0.116863
32 2.495 0.00196826 0.123445
32 2.496 0.00186938 0.12121
32 2.497 0.00201182 0.116987
32 2.498 0.00175309 0.114606
32 2.499 0.00227568 0.138548
48 2.2 0.000973672 0.263993
48 2.201 0.000847365 0.138812
48 2.202 0.00130804 0.621981
48 2.203 0.000955637 0.27854
48 2.204 0.000942394 0.246682
48 2.205 0.00108273 0.301695
48 2.206 0.00112348 0.335539
48 2.207 0.00132878 0.495856
48 2.208 0.00140158 0.669787
48 2.209 0.00134682 0.428209
48 2.21 0.00121272 0.460862
48 2.211 0.00120162 0.397464
48 2.212 0.00157242 0.639839
48 2.213 0.00121135 0.324213
48 2.214 0.00126081 0.422715
48 2.215 0.0014923 0.597338
48 2.216 0.00168783 0.611128
48 2.217 0.00131628 0.497864
48 2.218 0.00132961 0.449435
48 2.219 0.00115329 0.364575
48 2.22 0.00206261 0.866018
48 2.221 0.00116278 0.305865
48 2.222 0.00138225 0.462579
48 2.223 0.00149896 0.424598
48 2.224 0.00139108 0.542127
48 2.225 0.0013475 0.410335
48 2.226 0.00191533 0.879476
48 2.227 0.00180012 0.757475
48 2.228 0.00170508 0.75944
48 2.229 0.00159537 0.538138
48 2.23 0.0015985 0.538547
48 2.231 0.00151007 0.464909
48 2.232 0.00179814 0.703809
48 2.233 0.00161519 0.606433
48 2.234 0.00166204 0.624359
48 2.235 0.00176636 0.632739
48 2.236 0.0017673 0.64423
48 2.237 0.00202844 0.771615
48 2.238 0.00171936 0.639569
48 2.239 0.00193532 0.801244
48 2.24 0.00200214 0.775998
48 2.241 0.00235288 0.875248
48 2.242 0.00223967 0.90994
48 2.243 0.00187032 0.750939
48 2.244 0.00186753 0.639754
48 2.245 0.00218779 0.858997
48 2.246 0.0021715 0.807721
48 2.247 0.00226679 0.909806
48 2.248 0.00202075 0.680901
48 2.249 0.00218593 0.811562
48 2.25 0.00233393 0.901653
48 2.251 0.00227509 0.891347
48 2.252 0.00244538 0.922339
48 2.253 0.00217777 0.72804
48 2.254 0.00267063 0.972984
48 2.255 0.00256282 0.949585
48 2.256 0.00290619 1.1007
48 2.257 0.0021609 0.753307
48 2.258 0.0031703 1.415
48 2.259 0.00257329 0.954763
48 2.26 0.00244015 0.922888
48 2.261 0.00254211 0.922508
48 2.262 0.00215984 0.744419
48 2.263 0.0027754 0.95781
48 2.264 0.00302829 1.07152
48 2.265 0.00267549 0.959938
48 2.266 0.0024291 0.807483
48 2.267 0.00263891 0.913922
48 2.268 0.00324901 1.07139
48 2.269 0.00289855 0.970655
48 2.27 0.00303406 1.02279
48 2.271 0.00276455 0.960321
48 2.272 0.00307627 1.00833
48 2.273 0.00280681 0.913052
48 2.274 0.00294169 0.915813
48 2.275 0.00274464 0.855963
48 2.276 0.00319106 1.0198
48 2.277 0.00306033 0.959437
48 2.278 0.00329248 1.02828
48 2.279 0.00311201 0.962584
48 2.28 0.00300041 0.950424
48 2.281 0.00320793 0.967546
48 2.282 0.00312524 0.937728
48 2.283 0.00313715 0.912028
48 2.284 0.00356009 1.05442
48 2.285 0.00328924 0.950337
48 2.286 0.00333576 0.965517
48 2.287 0.00316125 0.888769
48 2.288 0.00346699 0.948654
48 2.289 0.0033832 0.91317
48 2.29 0.00329563 0.884199
48 2.291 0.00331265 0.882955
48 2.292 0.00340125 0.88385
48 2.293 0.00371576 0.880351
48 2.294 0.00350182 0.855096
48 2.295 0.00348136 0.829836
48 2.296 0.00359806 0.906135
48 2.297 0.00354581 0.858759
48 2.298 0.00368793 0.836429
48 2.299 0.00368194 1.00169
48 2.3 0.00345938 0.796427
48 2.301 0.00363847 0.782446
48 2.302 0.00354653 0.802084
48 2.303 0.00351784 0.829684
48 2.304 0.00365885 0.728948
48 2.305 0.00348913 0.763427
48 2.306 0.00356279 0.779762
48 2.307 0.00380136 0.745989
48 2.308 0.00366119 0.731835
48 2.309 0.00360049 0.698635
48 2.31 0.0035305 0.708344
48 2.311 0.00362928 0.693527
48 2.312 0.00371392 0.723753
48 2.313 0.00358222 0.683556
48 2.314 0.00360183 0.702127
48 2.315 0.00368196 0.66607
48 2.316 0.00358761 0.647743
48 2.317 0.00351111 0.651384
48 2.318 0.00354712 0.648623
48 2.319 0.0035154 0.648393
48 2.32 0.00353963 0.617726
48 2.321 0.00367602 0.648398
48 2.322 0.00347932 0.606944
48 2.323 0.00362057 0.608044
48 2.324 0.0037033 0.672833
48 2.325 0.00345812 0.613608
48 2.326 0.0035183 0.579214
48 2.327 0.00369291 0.627543
48 2.328 0.00361067 0.593597
48 2.329 0.00354296 0.568743
48 2.33 0.00340961 0.563706
48 2.331 0.00345543 0.558257
48 2.332 0.00354482 0.547358
48 2.333 0.00344055 0.543908
48 2.334 0.00349734 0.559582
48 2.335 0.003471 0.538699
48 2.336 0.0034248 0.542367
48 2.337 0.0033402 0.510595
48 2.338 0.00330705 0.534767
48 2.339 0.00336203 0.519493
48 2.34 0.00328162 0.508433
48 2.341 0.00337122 0.527304
48 2.342 0.00329129 0.49928
48 2.343 0.00321098 0.508514
48 2.344 0.0034061 0.538795
48 2.345 0.00326092 0.503789
