size temperature m m2 m4 mag_sus e sp_heat 
10 2.73 0.814896 0.693051 0.530544 1.0621 -171.241 0.979685 
10 2.73 0.819262 0.698846 0.536444 1.01302 -171.745 0.958827 
10 2.735 0.814954 0.693393 0.531033 1.06921 -171.072 0.986576 
10 2.735 0.817404 0.696502 0.534781 1.03666 -171.34 0.995176 
10 2.735 0.814086 0.691169 0.527147 1.03961 -170.888 0.953012 
10 2.74 0.808678 0.683702 0.518815 1.08549 -169.59 1.01789 
10 2.74 0.807964 0.6838 0.520051 1.13116 -170.148 0.9825 
10 2.74 0.809904 0.686286 0.523 1.10735 -170.329 0.998551 
10 2.745 0.806138 0.680568 0.515655 1.11874 -169.693 1.00312 
10 2.745 0.8076 0.682934 0.518681 1.11901 -169.737 1.01053 
10 2.745 0.804552 0.679078 0.51421 1.15753 -169.374 1.02657 
10 2.75 0.801772 0.675946 0.511439 1.2039 -169.058 1.03205 
10 2.75 0.803186 0.677532 0.513383 1.17905 -169.278 1.0151 
10 2.75 0.805318 0.680436 0.515957 1.15997 -169.463 1.01098 
10 2.755 0.80592 0.680023 0.514125 1.10767 -169.304 0.989031 
10 2.755 0.797806 0.669311 0.502142 1.19116 -168.015 1.00908 
10 2.755 0.802872 0.676056 0.510339 1.14164 -168.919 1.02383 
10 2.76 0.79677 0.668148 0.501776 1.20671 -168.188 1.02922 
10 2.76 0.799978 0.672817 0.506979 1.19031 -168.552 1.0135 
10 2.76 0.799774 0.672735 0.507355 1.19915 -168.467 1.03389 
10 2.765 0.791574 0.66127 0.494042 1.25426 -167.046 1.05758 
10 2.765 0.801484 0.674149 0.508041 1.14908 -168.704 1.00644 
10 2.765 0.794066 0.664065 0.495971 1.21246 -167.186 1.02056 
10 2.77 0.79155 0.661895 0.495839 1.27592 -167.099 1.07928 
10 2.77 0.791234 0.660171 0.491549 1.23176 -166.931 1.00553 
10 2.77 0.794058 0.664697 0.497563 1.23352 -167.67 1.01356 
10 2.775 0.789418 0.657562 0.488997 1.23895 -166.589 1.0494 
10 2.775 0.78742 0.65518 0.48611 1.26667 -166.21 1.04799 
10 2.775 0.7905 0.65865 0.489597 1.21655 -166.753 1.00555 
10 2.78 0.786376 0.65399 0.485167 1.28069 -166.202 1.03026 
10 2.78 0.787704 0.654584 0.484159 1.22686 -166.013 1.03617 
10 2.78 0.787134 0.655139 0.487063 1.27911 -166.035 1.08259 
10 2.785 0.781198 0.646459 0.475824 1.29941 -164.974 1.03931 
10 2.785 0.77742 0.642761 0.473992 1.37807 -164.932 1.0981 
10 2.785 0.782088 0.648496 0.47936 1.32259 -165.295 1.08553 
10 2.79 0.781212 0.647124 0.477165 1.32015 -165.206 1.06758 
10 2.79 0.777102 0.641804 0.470914 1.35901 -164.523 1.04911 
10 2.79 0.778858 0.644123 0.474337 1.3442 -164.976 1.06503 
10 2.795 0.768522 0.631415 0.460883 1.45937 -163.153 1.1055 
10 2.795 0.77063 0.632507 0.46047 1.38232 -163.335 1.07385 
10 2.795 0.773262 0.637098 0.467029 1.4012 -164.074 1.07021 
10 2.8 0.768738 0.629957 0.457085 1.39282 -162.894 1.06465 
10 2.8 0.770354 0.632603 0.461406 1.3985 -163.537 1.07424 
10 2.8 0.767482 0.628928 0.457409 1.42498 -163.017 1.09522 
10 2.805 0.766676 0.627396 0.455129 1.4119 -162.761 1.0767 
10 2.805 0.76561 0.625465 0.453234 1.4013 -162.734 1.06462 
10 2.805 0.766256 0.627749 0.455806 1.44744 -162.796 1.08656 
10 2.81 0.762574 0.622415 0.449374 1.45536 -161.845 1.09051 
10 2.81 0.761664 0.620857 0.447468 1.4493 -161.882 1.10148 
10 2.81 0.764842 0.625446 0.453436 1.43995 -162.438 1.09118 
10 2.815 0.760798 0.619765 0.447224 1.45474 -161.752 1.10252 
10 2.815 0.754634 0.611585 0.437655 1.496 -160.685 1.09183 
10 2.815 0.760902 0.62091 0.449243 1.48981 -162.207 1.07543 
10 2.82 0.757766 0.615032 0.4405 1.4476 -161.088 1.07928 
10 2.82 0.7551 0.61263 0.439803 1.50545 -160.801 1.12667 
10 2.82 0.755664 0.612394 0.437684 1.46688 -160.716 1.08733 
10 2.825 0.754244 0.611296 0.437335 1.5013 -160.563 1.08134 
10 2.825 0.76049 0.618759 0.444354 1.4306 -161.473 1.06915 
10 2.825 0.753082 0.60983 0.435637 1.51141 -160.3 1.08996 
10 2.83 0.751584 0.607343 0.432625 1.50051 -159.988 1.10136 
10 2.83 0.749224 0.604858 0.430169 1.53786 -159.761 1.09029 
10 2.83 0.751588 0.608171 0.434561 1.52954 -160.373 1.11389 
10 2.835 0.74804 0.603476 0.429409 1.54892 -160.025 1.0796 
10 2.835 0.744754 0.599706 0.425091 1.58898 -159.289 1.09565 
10 2.835 0.74688 0.601617 0.426478 1.54454 -159.4 1.08239 
10 2.84 0.745244 0.599816 0.425591 1.56436 -159.224 1.10083 
10 2.84 0.739246 0.59288 0.418916 1.63364 -158.506 1.13103 
10 2.84 0.738316 0.591926 0.418614 1.64843 -158.199 1.17643 
10 2.845 0.74205 0.595017 0.419219 1.55988 -158.535 1.09699 
10 2.845 0.736248 0.588745 0.414038 1.64091 -157.642 1.13741 
10 2.845 0.735008 0.585857 0.40981 1.60351 -157.471 1.11152 
10 2.85 0.74069 0.592565 0.416671 1.54186 -158.253 1.0941 
10 2.85 0.730732 0.581207 0.40579 1.65745 -156.934 1.14385 
10 2.85 0.735854 0.586879 0.41058 1.59292 -157.279 1.13012 
10 2.855 0.733666 0.58386 0.407418 1.59701 -157.047 1.10115 
10 2.855 0.73172 0.582831 0.407139 1.66084 -157.271 1.08579 
10 2.855 0.73204 0.582326 0.40642 1.62673 -157.197 1.1113 
10 2.86 0.726088 0.575269 0.399425 1.6806 -155.819 1.16456 
10 2.86 0.728788 0.578248 0.401707 1.64743 -156.432 1.10277 
10 2.86 0.72469 0.574166 0.399072 1.71296 -155.965 1.1435 
10 2.865 0.72308 0.570887 0.393913 1.67686 -155.567 1.11348 
10 2.865 0.721684 0.568889 0.391661 1.67752 -155.095 1.14054 
10 2.865 0.729088 0.578175 0.401547 1.62673 -156.202 1.12343 
10 2.87 0.717904 0.565462 0.390068 1.74479 -154.894 1.14755 
10 2.87 0.720202 0.568406 0.392934 1.73225 -155.331 1.14816 
10 2.87 0.718644 0.565524 0.388324 1.70994 -154.884 1.09277 
10 2.875 0.71422 0.560361 0.383354 1.74786 -154.102 1.12542 
10 2.875 0.718242 0.564961 0.387201 1.70747 -154.777 1.09562 
10 2.875 0.720908 0.567132 0.389431 1.64953 -154.919 1.12291 
10 2.88 0.710942 0.556611 0.380045 1.77682 -153.613 1.16067 
10 2.88 0.707632 0.554377 0.379825 1.86229 -153.676 1.16156 
10 2.88 0.707902 0.553428 0.378369 1.81607 -153.8 1.14021 
10 2.885 0.704554 0.548393 0.371699 1.80231 -152.827 1.13929 
10 2.885 0.707096 0.551439 0.374941 1.78349 -153.065 1.135 
10 2.885 0.70554 0.549612 0.372894 1.79639 -152.607 1.1519 
10 2.89 0.697422 0.540308 0.363873 1.8654 -151.546 1.15345 
10 2.89 0.707014 0.551476 0.374929 1.78572 -153.159 1.14278 
10 2.89 0.695496 0.537589 0.361771 1.86416 -151.437 1.15961 
10 2.895 0.695224 0.53703 0.360516 1.8547 -151.668 1.13706 
10 2.895 0.697402 0.540551 0.365071 1.87156 -151.94 1.13614 
10 2.895 0.698244 0.539621 0.362217 1.79884 -151.621 1.12317 
10 2.9 0.69898 0.540287 0.362004 1.78324 -151.79 1.11872 
10 2.9 0.688218 0.528069 0.351168 1.87672 -150.117 1.14888 
10 2.9 0.693348 0.534074 0.357624 1.83941 -151.015 1.15713 
10 2.905 0.690448 0.530157 0.353028 1.83955 -150.245 1.15002 
10 2.905 0.697718 0.539703 0.363049 1.82074 -151.602 1.12966 
10 2.905 0.695306 0.535497 0.357504 1.79163 -150.83 1.14124 
10 2.91 0.689294 0.529291 0.35214 1.86133 -150.202 1.13724 
10 2.91 0.682942 0.523174 0.347551 1.95066 -149.542 1.1596 
10 2.91 0.687506 0.527225 0.350105 1.87493 -149.976 1.14093 
10 2.915 0.689488 0.529008 0.35148 1.83926 -150.037 1.12989 
10 2.915 0.683978 0.522489 0.344752 1.87523 -149.263 1.11975 
10 2.915 0.681662 0.520471 0.343798 1.9145 -149.102 1.14119 
10 2.92 0.672638 0.510324 0.334983 1.98226 -147.968 1.15393 
10 2.92 0.681312 0.518748 0.341361 1.86857 -148.894 1.1308 
10 2.92 0.67649 0.514899 0.339646 1.96095 -148.814 1.13937 
10 2.925 0.670908 0.506049 0.329131 1.91217 -147.41 1.13811 
10 2.925 0.677138 0.51348 0.335633 1.87913 -148.227 1.11784 
10 2.925 0.672228 0.509917 0.334567 1.98381 -148.023 1.1398 
10 2.93 0.671552 0.50899 0.333518 1.97979 -147.548 1.18138 
10 2.93 0.668934 0.505015 0.32872 1.96392 -147.43 1.12321 
10 2.93 0.668252 0.503486 0.326663 1.94283 -147.183 1.12191 
10 2.935 0.666278 0.502741 0.327549 2.0039 -147.099 1.14264 
10 2.935 0.663968 0.499691 0.324001 2.00468 -146.225 1.16071 
10 2.935 0.666886 0.502521 0.326035 1.9688 -146.757 1.14436 
10 2.94 0.66608 0.498864 0.320353 1.87758 -146.396 1.09396 
10 2.94 0.662544 0.497501 0.321222 1.99102 -146.304 1.10979 
10 2.94 0.65668 0.490742 0.315379 2.02427 -145.425 1.13663 
10 2.945 0.661228 0.495074 0.318405 1.96441 -145.836 1.12255 
10 2.945 0.655098 0.489511 0.315072 2.04949 -145.43 1.14009 
10 2.945 0.653416 0.486002 0.310551 2.00507 -144.394 1.16015 
10 2.95 0.653952 0.486446 0.3104 1.99298 -144.664 1.13592 
10 2.95 0.648746 0.481168 0.306058 2.04395 -144.284 1.12737 
10 2.95 0.645836 0.477014 0.301814 2.03084 -143.796 1.13119 
10 2.955 0.641956 0.473571 0.299603 2.08 -143.262 1.15585 
10 2.955 0.652466 0.485018 0.30876 2.00698 -144.59 1.12309 
10 2.955 0.643336 0.475628 0.302065 2.08958 -143.518 1.16036 
10 2.96 0.64727 0.477728 0.30191 1.98545 -143.637 1.13355 
10 2.96 0.638702 0.469224 0.294527 2.0704 -142.794 1.12604 
10 2.96 0.639588 0.471223 0.297328 2.09966 -143.102 1.1344 
10 2.965 0.632294 0.464119 0.291977 2.16943 -142.106 1.15534 
10 2.965 0.6392 0.470329 0.2969 2.08272 -142.909 1.13443 
10 2.965 0.64233 0.473082 0.29814 2.04027 -142.884 1.15226 
10 2.97 0.633542 0.462323 0.286606 2.05212 -141.756 1.09052 
10 2.97 0.637174 0.466213 0.290809 2.02769 -142.053 1.14505 
10 2.97 0.64209 0.471771 0.295966 2.00308 -142.962 1.10957 
10 2.975 0.629478 0.458026 0.283378 2.07675 -140.902 1.12942 
10 2.975 0.629546 0.459048 0.285172 2.10824 -141.202 1.13001 
10 2.975 0.631472 0.460328 0.286054 2.06963 -141.074 1.12416 
10 2.98 0.626726 0.454554 0.280401 2.07277 -140.8 1.11173 
10 2.98 0.627942 0.456101 0.281742 2.0735 -141.156 1.09679 
10 2.98 0.632574 0.461393 0.286802 2.05515 -141.364 1.12999 
10 2.985 0.626946 0.455087 0.280274 2.07793 -140.712 1.09623 
10 2.985 0.624172 0.45126 0.277759 2.06596 -140.273 1.11812 
10 2.985 0.624032 0.45245 0.279296 2.11169 -140.585 1.09998 
10 2.99 0.617216 0.444137 0.271776 2.11309 -139.635 1.12238 
10 2.99 0.62676 0.453764 0.278652 2.03798 -140.717 1.09343 
10 2.99 0.610494 0.436245 0.26402 2.12514 -138.326 1.11627 
10 2.995 0.609848 0.435476 0.263861 2.12224 -137.637 1.14237 
10 2.995 0.616256 0.442156 0.269194 2.08297 -138.97 1.10531 
10 2.995 0.618764 0.445843 0.273546 2.10266 -139.225 1.16804 
10 3 0.60763 0.433879 0.262536 2.1555 -137.884 1.11098 
10 3 0.607238 0.433376 0.262362 2.15462 -138.116 1.12753 
10 3 0.613626 0.439362 0.266123 2.09418 -138.683 1.09289 
10 3.005 0.60866 0.43322 0.260914 2.08829 -137.915 1.09185 
10 3.005 0.610726 0.437076 0.265202 2.13278 -138.199 1.1199 
10 3.005 0.607118 0.431926 0.259846 2.10762 -138.128 1.06984 
10 3.01 0.608378 0.433213 0.260563 2.09599 -137.782 1.09674 
10 3.01 0.60577 0.430847 0.259147 2.12259 -137.821 1.08215 
10 3.01 0.609854 0.433929 0.260442 2.06002 -138.146 1.04951 
10 3.015 0.600918 0.425443 0.254595 2.13401 -137.033 1.08609 
10 3.015 0.599256 0.422955 0.252083 2.11764 -136.834 1.08223 
10 3.015 0.596992 0.421825 0.251943 2.17001 -136.892 1.08423 
10 3.02 0.593458 0.417006 0.247007 2.14615 -135.778 1.10162 
10 3.02 0.58756 0.409898 0.239712 2.14143 -134.578 1.0753 
10 3.02 0.598228 0.42155 0.250043 2.1084 -136.364 1.05036 
10 3.025 0.588604 0.412704 0.243856 2.19008 -135.278 1.08885 
10 3.025 0.592086 0.414451 0.243746 2.11189 -135.495 1.06633 
10 3.025 0.592308 0.41527 0.244842 2.13028 -135.892 1.06449 
10 3.03 0.58623 0.409659 0.241035 2.17799 -134.882 1.0836 
10 3.03 0.58805 0.409881 0.239841 2.1148 -135.371 1.04361 
10 3.03 0.585932 0.408211 0.238643 2.14174 -134.725 1.05933 
10 3.035 0.579282 0.400476 0.232389 2.13865 -133.854 1.07817 
10 3.035 0.574996 0.397188 0.230155 2.19332 -133.455 1.06316 
10 3.035 0.588102 0.410761 0.241545 2.13828 -135.312 1.0542 
10 3.04 0.575022 0.396882 0.229972 2.17866 -133.061 1.08101 
10 3.04 0.581302 0.402309 0.233577 2.11834 -133.827 1.08494 
10 3.04 0.575478 0.396999 0.229504 2.16527 -133.415 1.04238 
10 3.045 0.574768 0.396928 0.229993 2.18621 -133.301 1.05176 
10 3.045 0.577932 0.399507 0.231374 2.15111 -133.265 1.07449 
10 3.045 0.575176 0.396911 0.229627 2.17023 -133.208 1.05841 
10 3.05 0.571162 0.391448 0.224045 2.13842 -132.412 1.05122 
10 3.05 0.56771 0.388803 0.222736 2.1806 -132.329 1.05694 
10 3.05 0.570166 0.391513 0.224702 2.17784 -132.695 1.03425 
10 3.055 0.565662 0.386752 0.220707 2.18587 -131.835 1.02919 
10 3.055 0.56511 0.386171 0.220804 2.18729 -131.797 1.04738 
10 3.055 0.568072 0.388776 0.22276 2.16268 -132.179 1.04754 
10 3.06 0.564388 0.383358 0.216659 2.11842 -131.507 1.02024 
10 3.06 0.55953 0.380249 0.215561 2.19527 -131.089 1.04356 
10 3.06 0.565372 0.384443 0.217699 2.11755 -131.53 1.01864 
10 3.065 0.556394 0.376757 0.212802 2.19193 -130.8 1.02923 
10 3.065 0.558318 0.378572 0.214108 2.18118 -131.015 1.01922 
10 3.065 0.55838 0.377875 0.212554 2.15616 -130.48 1.02446 
10 3.07 0.556302 0.375322 0.210973 2.14495 -130.452 1.0247 
10 3.07 0.55516 0.373609 0.208924 2.13052 -130.188 1.01597 
10 3.07 0.54711 0.366587 0.204492 2.19081 -129.403 1.03399 
10 3.075 0.552608 0.371795 0.207864 2.15999 -129.407 1.03016 
10 3.075 0.547984 0.366653 0.203682 2.15825 -128.918 1.03697 
10 3.075 0.554738 0.37296 0.207807 2.12117 -129.755 1.00076 
10 3.08 0.549262 0.367149 0.203378 2.12535 -128.96 1.00869 
10 3.08 0.549962 0.369111 0.205196 2.16406 -129.348 1.01838 
10 3.08 0.54673 0.364525 0.2009 2.13025 -128.734 0.996324 
10 3.085 0.539278 0.357479 0.196737 2.16071 -127.888 1.02351 
10 3.085 0.53931 0.356366 0.194063 2.12353 -127.667 0.997339 
10 3.085 0.538122 0.35707 0.196175 2.18785 -127.936 1.00695 
10 3.09 0.538334 0.356037 0.194181 2.14347 -127.632 0.985497 
10 3.09 0.531286 0.350647 0.192019 2.21301 -127.257 1.0162 
10 3.09 0.539026 0.357859 0.197254 2.17831 -128.019 1.01686 
10 3.095 0.531876 0.348769 0.188846 2.12851 -126.922 0.994713 
10 3.095 0.53292 0.350996 0.190799 2.16453 -127.215 0.999178 
10 3.095 0.533674 0.351356 0.190886 2.15017 -127.052 0.995884 
10 3.1 0.527742 0.345101 0.185989 2.14805 -126.218 0.991578 
10 3.1 0.530324 0.348069 0.188103 2.15567 -126.61 0.968777 
10 3.1 0.531202 0.34903 0.189162 2.15658 -126.711 1.0005 
10 3.105 0.529274 0.345564 0.185021 2.10734 -126.319 0.950903 
10 3.105 0.52734 0.343889 0.184371 2.11921 -126.151 0.9725 
10 3.105 0.52785 0.344614 0.184665 2.12523 -126.341 0.961036 
10 3.11 0.525558 0.34275 0.184114 2.13952 -125.968 0.977292 
10 3.11 0.523578 0.340584 0.182286 2.13665 -125.801 0.990851 
10 3.11 0.525888 0.342354 0.182815 2.11563 -125.748 0.944774 
10 3.115 0.520006 0.336776 0.179241 2.13065 -125.182 0.951854 
10 3.115 0.519834 0.33754 0.180525 2.16091 -125.468 0.972785 
10 3.115 0.52351 0.33945 0.180725 2.09911 -125.595 0.955619 
10 3.12 0.515024 0.330464 0.172938 2.0902 -124.568 0.917613 
10 3.12 0.514622 0.332065 0.176436 2.15477 -124.473 0.964354 
10 3.12 0.517178 0.333443 0.176145 2.11443 -124.741 0.94847 
10 3.125 0.514198 0.330781 0.174311 2.1242 -124.075 0.941877 
10 3.125 0.517156 0.333968 0.177131 2.12855 -124.922 0.959741 
10 3.125 0.51639 0.332263 0.174384 2.09933 -124.166 0.932045 
10 3.13 0.503382 0.319967 0.16624 2.12694 -122.863 0.944275 
10 3.13 0.509634 0.325318 0.169626 2.09556 -123.32 0.940537 
10 3.13 0.510194 0.327154 0.171246 2.13598 -123.826 0.93185 
10 3.135 0.51037 0.326354 0.170477 2.10131 -123.312 0.933561 
10 3.135 0.506132 0.323011 0.168693 2.13209 -122.964 0.952015 
10 3.135 0.504832 0.321056 0.166411 2.11168 -122.682 0.943911 
10 3.14 0.501566 0.318086 0.164481 2.11841 -122.452 0.93893 
10 3.14 0.502546 0.318923 0.165357 2.11372 -122.318 0.944366 
10 3.14 0.50434 0.320143 0.165519 2.09505 -122.993 0.920161 
10 3.145 0.49893 0.316031 0.163763 2.13356 -122.163 0.956615 
10 3.145 0.49792 0.314437 0.161818 2.11488 -122.031 0.924616 
10 3.145 0.50057 0.316585 0.163302 2.09903 -122.226 0.928304 
10 3.15 0.49575 0.312374 0.160365 2.11448 -121.742 0.930435 
10 3.15 0.497286 0.312976 0.159994 2.08516 -121.551 0.922252 
10 3.15 0.492254 0.308661 0.157528 2.10625 -121.228 0.914609 
10 3.155 0.490382 0.305355 0.154473 2.05643 -120.795 0.908381 
10 3.155 0.492276 0.30761 0.155557 2.06892 -121.024 0.898482 
10 3.155 0.491308 0.306507 0.154983 2.06413 -120.779 0.906856 
10 3.16 0.488164 0.304835 0.154833 2.10539 -120.919 0.896929 
10 3.16 0.484798 0.299468 0.149553 2.03922 -120.23 0.880048 
10 3.16 0.488532 0.303933 0.152804 2.06548 -120.442 0.899465 
10 3.165 0.480816 0.295822 0.146995 2.04227 -119.559 0.881852 
10 3.165 0.484204 0.298046 0.147662 2.00924 -119.857 0.876116 
10 3.165 0.483162 0.298814 0.149753 2.06536 -119.914 0.88711 
10 3.17 0.48145 0.297928 0.149121 2.08625 -119.846 0.882207 
10 3.17 0.483176 0.298184 0.148557 2.04179 -119.559 0.884608 
10 3.17 0.480456 0.29498 0.145872 2.02339 -119.176 0.886182 
10 3.175 0.472164 0.288931 0.143166 2.07848 -118.808 0.870804 
10 3.175 0.472948 0.288863 0.141866 2.05302 -118.304 0.878256 
10 3.175 0.472774 0.287983 0.141641 2.03047 -118.606 0.867948 
10 3.18 0.472316 0.286849 0.139572 2.00525 -117.898 0.856149 
10 3.18 0.474498 0.290465 0.143604 2.05398 -118.726 0.881087 
10 3.18 0.4699 0.285641 0.139513 2.03883 -117.836 0.863191 
10 3.185 0.470518 0.286338 0.140345 2.03926 -117.986 0.852751 
10 3.185 0.468704 0.2843 0.138385 2.02877 -117.814 0.846889 
10 3.185 0.4739 0.289843 0.143507 2.04904 -118.422 0.880363 
10 3.19 0.465802 0.280217 0.13439 1.98263 -116.942 0.835701 
10 3.19 0.46662 0.283254 0.138557 2.05392 -117.655 0.855161 
10 3.19 0.465676 0.28069 0.135759 2.00112 -117.684 0.843197 
10 3.195 0.460346 0.275586 0.13135 1.99273 -116.665 0.827739 
10 3.195 0.461752 0.276932 0.132736 1.99429 -116.68 0.83369 
10 3.195 0.465274 0.280335 0.134877 1.9986 -116.98 0.856246 
10 3.2 0.458426 0.274523 0.13213 2.01152 -116.435 0.854438 
10 3.2 0.463998 0.279597 0.135081 2.00945 -117.185 0.832188 
10 3.2 0.457766 0.273221 0.130168 1.98973 -116.266 0.818609 
10 3.205 0.455804 0.271715 0.129859 1.99557 -115.922 0.839595 
10 3.205 0.460022 0.275157 0.131131 1.98244 -116.422 0.810497 
10 3.205 0.455856 0.271909 0.129549 2.00015 -116.339 0.825041 
10 3.21 0.45509 0.270917 0.128755 1.98786 -115.641 0.831791 
10 3.21 0.45397 0.269218 0.127194 1.96664 -115.442 0.83601 
10 3.21 0.457438 0.271996 0.128604 1.95472 -116.061 0.817072 
10 3.215 0.451538 0.265928 0.124174 1.92974 -114.99 0.808333 
10 3.215 0.454894 0.269384 0.127071 1.94263 -115.492 0.813057 
10 3.215 0.451842 0.267145 0.125554 1.95906 -115.152 0.811535 
10 3.22 0.444646 0.259097 0.119066 1.90642 -114.228 0.788721 
10 3.22 0.451674 0.266048 0.124378 1.92667 -114.719 0.818037 
10 3.22 0.451336 0.265225 0.123206 1.91058 -114.696 0.797127 
10 3.225 0.440136 0.256401 0.118609 1.94361 -113.917 0.79861 
10 3.225 0.446896 0.263066 0.123271 1.96434 -114.466 0.82241 
10 3.225 0.443904 0.259692 0.120367 1.94237 -114.31 0.799914 
10 3.23 0.440352 0.254903 0.116203 1.88834 -113.508 0.767389 
10 3.23 0.441366 0.256974 0.118648 1.92478 -113.724 0.798246 
10 3.23 0.443238 0.258909 0.120588 1.93342 -114.157 0.810498 
10 3.235 0.443974 0.259187 0.119609 1.91883 -113.631 0.79006 
10 3.235 0.439864 0.25573 0.117777 1.92426 -113.553 0.795808 
10 3.235 0.43842 0.25332 0.115362 1.88896 -113.428 0.779224 
10 3.24 0.438054 0.253582 0.115715 1.90402 -113.086 0.780108 
10 3.24 0.436128 0.250727 0.112309 1.86788 -112.893 0.748439 
10 3.24 0.436916 0.252902 0.115771 1.91378 -113.077 0.789488 
10 3.245 0.434366 0.250675 0.114181 1.91065 -112.537 0.803032 
10 3.245 0.431662 0.247309 0.111516 1.87912 -112.098 0.777579 
10 3.245 0.435686 0.250444 0.112346 1.86816 -112.761 0.747745 
10 3.25 0.430292 0.245885 0.110375 1.86873 -111.935 0.767835 
10 3.25 0.43289 0.246915 0.110074 1.83141 -112.157 0.748494 
10 3.25 0.430378 0.246573 0.111769 1.88763 -112.057 0.77549 
10 3.255 0.426604 0.242223 0.107581 1.85044 -111.277 0.74978 
10 3.255 0.429636 0.245504 0.110267 1.87148 -111.744 0.77809 
10 3.255 0.429102 0.245752 0.111156 1.89318 -112.397 0.767703 
10 3.26 0.427904 0.241907 0.106559 1.80383 -111.287 0.746339 
10 3.26 0.425106 0.240919 0.107084 1.84674 -110.955 0.758582 
10 3.26 0.424556 0.241105 0.106918 1.86678 -111.202 0.748932 
10 3.265 0.423992 0.240905 0.107242 1.87245 -111.464 0.751325 
10 3.265 0.416768 0.234514 0.103575 1.86272 -110.567 0.743669 
10 3.265 0.424812 0.239868 0.105648 1.81938 -110.792 0.745063 
10 3.27 0.419566 0.235385 0.1027 1.81495 -110.549 0.743078 
10 3.27 0.421408 0.236527 0.102914 1.80252 -110.464 0.728037 
10 3.27 0.42062 0.236473 0.103375 1.82114 -110.403 0.733578 
10 3.275 0.416262 0.233201 0.101959 1.82984 -110.004 0.734921 
10 3.275 0.419842 0.235162 0.101994 1.7983 -109.972 0.724219 
10 3.275 0.417374 0.234423 0.103063 1.83883 -110.177 0.73819 
10 3.28 0.41033 0.227051 0.0974429 1.78904 -109.228 0.72218 
10 3.28 0.412476 0.230434 0.100703 1.83833 -109.8 0.732913 
10 3.28 0.412522 0.229107 0.0987525 1.79672 -109.459 0.723949 
10 3.285 0.40945 0.226317 0.0968832 1.78593 -109.293 0.698937 
10 3.285 0.409822 0.227094 0.0977285 1.80029 -109.203 0.717258 
10 3.285 0.412166 0.228066 0.0978506 1.77125 -109.404 0.711172 
10 3.29 0.412928 0.229748 0.0994819 1.80056 -109.157 0.715493 
10 3.29 0.40952 0.226381 0.0965888 1.78343 -108.97 0.715368 
10 3.29 0.40993 0.226798 0.0972844 1.78589 -109.119 0.708853 
10 3.295 0.406624 0.22354 0.0950283 1.76623 -108.417 0.710273 
10 3.295 0.403336 0.220226 0.0929727 1.74646 -108.139 0.696754 
10 3.295 0.407804 0.223238 0.0935435 1.72789 -108.231 0.692442 
10 3.3 0.404906 0.22168 0.0930955 1.74943 -108.372 0.679727 
10 3.3 0.400202 0.217235 0.0909738 1.7295 -107.546 0.687715 
10 3.3 0.405502 0.222805 0.0945397 1.76888 -108.477 0.6908 
10 3.305 0.397038 0.215099 0.0891342 1.73858 -107.326 0.680989 
10 3.305 0.402474 0.219925 0.0928376 1.75309 -107.892 0.698524 
10 3.305 0.399596 0.218308 0.0921417 1.77402 -107.908 0.700581 
10 3.31 0.397262 0.215941 0.0906216 1.756 -107.141 0.687228 
10 3.31 0.397898 0.214798 0.0887539 1.7062 -107.109 0.692542 
10 3.31 0.399268 0.217793 0.0917376 1.76369 -107.84 0.696698 
10 3.315 0.396056 0.213994 0.0890594 1.7235 -106.764 0.692234 
10 3.315 0.397672 0.215549 0.0897544 1.73171 -107.359 0.681197 
10 3.315 0.397202 0.215586 0.0903858 1.74409 -107.131 0.685917 
10 3.32 0.399488 0.217292 0.0909212 1.73799 -107.127 0.697687 
10 3.32 0.39435 0.211849 0.0871939 1.69691 -106.613 0.677079 
10 3.32 0.39717 0.214505 0.0890005 1.70966 -106.569 0.690312 
10 3.325 0.394658 0.210858 0.0853794 1.65724 -106.071 0.661266 
10 3.325 0.39473 0.212844 0.0880262 1.71525 -106.444 0.675443 
10 3.325 0.390262 0.208978 0.0858309 1.70446 -105.84 0.682923 
10 3.33 0.390038 0.207904 0.0845992 1.6749 -106.056 0.651169 
10 3.33 0.391434 0.208558 0.0847401 1.66179 -105.889 0.673012 
10 3.33 0.38606 0.204237 0.0821859 1.6575 -105.877 0.655682 
10 3.335 0.38868 0.206567 0.0834382 1.66402 -105.775 0.648735 
10 3.335 0.387382 0.205925 0.0830763 1.67497 -105.708 0.639123 
10 3.335 0.385626 0.204752 0.0830656 1.68049 -105.466 0.665142 
10 3.34 0.38453 0.203032 0.0813007 1.65176 -104.823 0.659776 
10 3.34 0.382514 0.202274 0.0819344 1.67536 -104.778 0.671583 
10 3.34 0.385062 0.203333 0.0812277 1.64852 -104.979 0.643082 
10 3.345 0.37855 0.198069 0.0783045 1.63732 -104.537 0.637711 
10 3.345 0.383354 0.20197 0.0809023 1.64454 -104.573 0.645805 
10 3.345 0.38063 0.199407 0.0793368 1.63013 -104.656 0.629296 
10 3.35 0.379488 0.198417 0.0785681 1.62406 -104.167 0.641329 
10 3.35 0.379724 0.199693 0.0798321 1.6568 -104.636 0.633576 
10 3.35 0.378302 0.197513 0.0775911 1.62389 -104.331 0.62824 
10 3.355 0.382424 0.200886 0.0801876 1.62856 -105.143 0.633472 
10 3.355 0.37519 0.19455 0.0760801 1.60306 -104.039 0.607428 
