J2 temperature m m2 m4 ms e sp_h 
0.2 1.75 0.999916 0.999834 0.999674 9.55968e-05 -239.96 0.0012586 
0.2 1.75 0.999946 0.999893 0.99979 6.15477e-05 -239.974 0.000810319 
0.2 1.75 0.999928 0.999858 0.999721 8.65609e-05 -239.966 0.0010948 
0.2 1.755 0.999926 0.999853 0.999713 8.40185e-05 -239.964 0.00110301 
0.2 1.755 0.999912 0.999826 0.999658 9.98436e-05 -239.958 0.00131077 
0.2 1.755 0.999884 0.99977 0.99955 0.000131427 -239.944 0.0017254 
0.2 1.76 0.999914 0.99983 0.999666 9.7307e-05 -239.959 0.00127384 
0.2 1.76 0.999916 0.999834 0.999675 0.000104145 -239.96 0.00127471 
0.2 1.76 0.999902 0.999806 0.99962 0.000110818 -239.953 0.00145071 
0.2 1.765 0.999886 0.999774 0.999557 0.000128442 -239.945 0.00167666 
0.2 1.765 0.99992 0.999842 0.999689 9.0289e-05 -239.962 0.00117862 
0.2 1.765 0.999896 0.999794 0.999597 0.000121767 -239.95 0.00154548 
0.2 1.77 0.99994 0.999881 0.999768 7.2113e-05 -239.972 0.000894843 
0.2 1.77 0.999882 0.999766 0.999542 0.000137066 -239.943 0.00178419 
0.2 1.77 0.999892 0.999786 0.999581 0.000125895 -239.949 0.00159498 
0.2 1.775 0.999904 0.99981 0.999627 0.00010765 -239.954 0.00139732 
0.2 1.775 0.999886 0.999774 0.999557 0.000127719 -239.945 0.00165782 
0.2 1.775 0.999948 0.999897 0.999798 5.84392e-05 -239.975 0.000758557 
0.2 1.78 0.999906 0.999814 0.999636 0.000109616 -239.955 0.00141885 
0.2 1.78 0.999902 0.999806 0.99962 0.000109573 -239.953 0.00141829 
0.2 1.78 0.999902 0.999806 0.999621 0.000118562 -239.954 0.00144802 
0.2 1.785 0.999894 0.99979 0.999589 0.00012262 -239.95 0.00153966 
0.2 1.785 0.999882 0.999766 0.999542 0.000135915 -239.944 0.00171128 
0.2 1.785 0.999868 0.999739 0.999488 0.000151405 -239.937 0.00191124 
0.2 1.79 0.9999 0.999802 0.999612 0.000115642 -239.952 0.00144567 
0.2 1.79 0.999856 0.999715 0.999441 0.000159735 -239.931 0.00205604 
0.2 1.79 0.999876 0.999755 0.999519 0.000142158 -239.941 0.00178699 
0.2 1.795 0.999892 0.999786 0.999581 0.000119684 -239.948 0.00153623 
0.2 1.795 0.999878 0.999758 0.999526 0.000135104 -239.941 0.00173415 
0.2 1.795 0.999912 0.999826 0.999658 9.76187e-05 -239.958 0.001253 
0.2 1.8 0.999876 0.999755 0.99952 0.000145812 -239.941 0.00178175 
0.2 1.8 0.99989 0.999782 0.999573 0.000125994 -239.948 0.00157039 
0.2 1.8 0.999908 0.999818 0.999643 0.000106196 -239.956 0.00131695 
0.2 1.805 0.999916 0.999834 0.999674 9.26839e-05 -239.96 0.00118307 
0.2 1.805 0.999884 0.99977 0.999551 0.000136651 -239.945 0.00170218 
0.2 1.805 0.999876 0.999755 0.999519 0.000140976 -239.941 0.00175741 
0.2 1.81 0.999832 0.999668 0.999349 0.000192916 -239.92 0.00237207 
0.2 1.81 0.999822 0.999648 0.99931 0.000208194 -239.916 0.00252478 
0.2 1.81 0.999862 0.999727 0.999465 0.000155854 -239.934 0.00194207 
0.2 1.815 0.999866 0.999735 0.99948 0.000146669 -239.936 0.00186185 
0.2 1.815 0.999836 0.999676 0.999365 0.000192458 -239.921 0.0024431 
0.2 1.815 0.999878 0.999758 0.999526 0.000133615 -239.941 0.00169614 
0.2 1.82 0.999886 0.999774 0.999558 0.000128956 -239.945 0.0016325 
0.2 1.82 0.999908 0.999818 0.999643 0.000100634 -239.956 0.00127396 
0.2 1.82 0.999876 0.999755 0.99952 0.00014421 -239.941 0.00174281 
0.2 1.825 0.999838 0.999679 0.999371 0.000176096 -239.922 0.00222315 
0.2 1.825 0.999854 0.999711 0.999434 0.000167599 -239.93 0.00211588 
0.2 1.825 0.99989 0.999782 0.999573 0.000119885 -239.947 0.00151351 
0.2 1.83 0.99984 0.999683 0.99938 0.000182208 -239.924 0.00225312 
0.2 1.83 0.999848 0.999699 0.99941 0.000164858 -239.927 0.00207559 
0.2 1.83 0.999902 0.999806 0.99962 0.000110951 -239.953 0.00135591 
0.2 1.835 0.99986 0.999723 0.999457 0.00015152 -239.933 0.00190247 
0.2 1.835 0.999846 0.999695 0.999405 0.000188353 -239.927 0.00228356 
0.2 1.835 0.999896 0.999794 0.999596 0.000112762 -239.95 0.00141582 
0.2 1.84 0.999848 0.999699 0.99941 0.000163962 -239.927 0.00205309 
0.2 1.84 0.999852 0.999707 0.999426 0.000159679 -239.929 0.00199946 
0.2 1.84 0.999852 0.999707 0.999426 0.000159679 -239.929 0.00199946 
0.2 1.845 0.999858 0.999719 0.999449 0.000152837 -239.932 0.00190859 
0.2 1.845 0.999852 0.999707 0.999426 0.000159246 -239.929 0.00198864 
0.2 1.845 0.99991 0.999822 0.999651 9.7122e-05 -239.957 0.00121284 
0.2 1.85 0.99983 0.999663 0.99934 0.000182222 -239.918 0.0022694 
