size temperature m m2 m4 mag_sus 
10 2.26 0.964428 0.931754 0.87361 0.0722369 
10 2.26 0.964888 0.93261 0.87517 0.0708331 
10 2.265 0.963826 0.93062 0.871625 0.0732663 
10 2.265 0.962758 0.928679 0.868322 0.0784333 
10 2.265 0.963552 0.93008 0.87062 0.0727251 
10 2.27 0.963584 0.930126 0.870664 0.0719099 
10 2.27 0.96399 0.930913 0.872011 0.0720617 
10 2.27 0.96331 0.929692 0.870091 0.0760196 
10 2.275 0.963092 0.929255 0.869157 0.0750998 
10 2.275 0.96275 0.928657 0.868323 0.0777704 
10 2.275 0.962918 0.928942 0.868645 0.076104 
10 2.28 0.962274 0.927691 0.866367 0.0754276 
10 2.28 0.961994 0.927189 0.86558 0.0770519 
10 2.28 0.962554 0.928396 0.867975 0.0827262 
10 2.285 0.96136 0.926129 0.86392 0.0838508 
10 2.285 0.962006 0.927132 0.865222 0.0733626 
10 2.285 0.961206 0.925713 0.862969 0.0786112 
10 2.29 0.960892 0.925063 0.861676 0.0763915 
10 2.29 0.961478 0.926184 0.863697 0.0761788 
10 2.29 0.960202 0.923961 0.860141 0.0861729 
10 2.295 0.96035 0.924167 0.860371 0.0825446 
10 2.295 0.959794 0.923145 0.858503 0.0845629 
10 2.295 0.95935 0.922613 0.858345 0.0984862 
10 2.3 0.960004 0.923462 0.858967 0.0806296 
10 2.3 0.959252 0.922263 0.857157 0.0912418 
10 2.3 0.959198 0.921991 0.856537 0.0839425 
10 2.305 0.959164 0.921962 0.856523 0.0853285 
10 2.305 0.95921 0.922044 0.856645 0.0850384 
10 2.305 0.959768 0.923011 0.858166 0.0805565 
10 2.31 0.958322 0.9205 0.854133 0.0917205 
10 2.31 0.957916 0.919791 0.852955 0.094728 
10 2.31 0.958146 0.920096 0.853264 0.0888607 
10 2.315 0.956944 0.917921 0.849727 0.0941383 
10 2.315 0.958574 0.920788 0.854272 0.0830897 
10 2.315 0.958152 0.920145 0.853519 0.0902715 
10 2.32 0.956928 0.917915 0.84975 0.0949829 
10 2.32 0.956966 0.917976 0.849824 0.0944912 
10 2.32 0.956114 0.916594 0.847731 0.105182 
10 2.325 0.956152 0.916523 0.847305 0.0987593 
10 2.325 0.955588 0.915614 0.846018 0.106067 
10 2.325 0.956896 0.917815 0.849461 0.0931082 
