size temperature m m2 m4 mag_sus e sp_heat 
10 3.355 0.379706 0.19824 0.0782224 1.61142 -104.025 0.634157 
10 3.36 0.37949 0.198319 0.0781357 1.61627 -103.743 0.637251 
10 3.36 0.37986 0.198961 0.0789196 1.62699 -103.657 0.635335 
10 3.36 0.377364 0.196871 0.0775599 1.62107 -103.814 0.6356 
10 3.365 0.377428 0.196777 0.0776056 1.61443 -103.396 0.640778 
10 3.365 0.375084 0.194422 0.0758064 1.59685 -103.352 0.623173 
10 3.365 0.379084 0.196796 0.0768909 1.57774 -103.574 0.631361 
10 3.37 0.3702 0.19012 0.0737593 1.57484 -102.655 0.62509 
10 3.37 0.373538 0.192539 0.0746199 1.57294 -102.914 0.622934 
10 3.37 0.372548 0.192646 0.0745705 1.59805 -103.067 0.61445 
10 3.375 0.37136 0.191168 0.0741087 1.57806 -102.663 0.626384 
10 3.375 0.37133 0.191229 0.0739449 1.58054 -102.481 0.624146 
10 3.375 0.372616 0.192847 0.0756123 1.60012 -103.086 0.631321 
10 3.38 0.370412 0.190383 0.0738904 1.57332 -102.551 0.625458 
10 3.38 0.369676 0.189429 0.0723962 1.56119 -102.378 0.603178 
10 3.38 0.371284 0.190735 0.0737926 1.56459 -102.773 0.612878 
10 3.385 0.368264 0.187997 0.0716605 1.54737 -102.02 0.598661 
10 3.385 0.365206 0.186545 0.0715496 1.57075 -101.876 0.613015 
10 3.385 0.363938 0.184293 0.0692932 1.53153 -101.886 0.598887 
10 3.39 0.362956 0.183302 0.0687533 1.52108 -101.354 0.601846 
10 3.39 0.366268 0.185545 0.0700032 1.51602 -101.58 0.590827 
10 3.39 0.365592 0.186843 0.0718721 1.56888 -102.009 0.614704 
10 3.395 0.36287 0.184107 0.0698184 1.5444 -101.609 0.605499 
10 3.395 0.363124 0.183949 0.0694172 1.53431 -101.441 0.601291 
10 3.395 0.36437 0.184737 0.0695319 1.53081 -101.564 0.595426 
10 3.4 0.361056 0.181615 0.068175 1.50745 -100.716 0.603722 
10 3.4 0.358334 0.17894 0.0659787 1.48638 -100.651 0.582256 
10 3.4 0.362262 0.183037 0.0689057 1.52363 -100.952 0.592881 
10 3.405 0.36013 0.181527 0.0680446 1.52226 -100.964 0.58209 
10 3.405 0.361746 0.182057 0.0680845 1.50359 -100.744 0.592245 
10 3.405 0.361638 0.181776 0.0679787 1.49762 -100.668 0.601968 
10 3.41 0.359454 0.180013 0.0663799 1.48992 -100.504 0.573446 
10 3.41 0.356332 0.178005 0.0657227 1.49655 -100.281 0.578044 
10 3.41 0.355972 0.177189 0.0651132 1.48014 -100.309 0.580017 
10 3.415 0.357546 0.179356 0.0669828 1.50854 -100.151 0.587688 
10 3.415 0.35637 0.178771 0.0667235 1.516 -100.541 0.580322 
10 3.415 0.35696 0.177624 0.0650054 1.47008 -100.02 0.574414 
10 3.42 0.349786 0.172217 0.062391 1.45809 -99.6178 0.559562 
10 3.42 0.35582 0.17733 0.0653249 1.48311 -99.831 0.578632 
10 3.42 0.35222 0.174367 0.0639992 1.47099 -99.644 0.579661 
10 3.425 0.352214 0.174241 0.0634512 1.46528 -99.1148 0.574258 
10 3.425 0.351388 0.172305 0.0618717 1.42575 -99.253 0.560087 
10 3.425 0.352062 0.174408 0.0641096 1.47331 -99.4057 0.575776 
10 3.43 0.348718 0.170671 0.0611404 1.43052 -98.913 0.553548 
10 3.43 0.350048 0.172369 0.0623828 1.45292 -99.2344 0.570902 
10 3.43 0.346442 0.170015 0.0615716 1.45751 -98.9074 0.571926 
10 3.435 0.347074 0.169223 0.0601266 1.41957 -98.6833 0.559315 
10 3.435 0.345326 0.168178 0.0597891 1.42438 -98.4561 0.56636 
10 3.435 0.347974 0.170985 0.0618061 1.45265 -98.8337 0.561161 
10 3.44 0.343718 0.167172 0.0592935 1.42529 -98.0452 0.553762 
10 3.44 0.341544 0.165942 0.0593722 1.43283 -97.956 0.559876 
10 3.44 0.34265 0.16694 0.0596671 1.43986 -98.1903 0.550177 
10 3.445 0.342442 0.165799 0.0588374 1.40878 -97.9978 0.557033 
10 3.445 0.339074 0.163542 0.0578532 1.40989 -97.757 0.553734 
10 3.445 0.344542 0.168426 0.0605369 1.44315 -98.5232 0.562716 
10 3.45 0.338936 0.162669 0.05645 1.38526 -97.8813 0.527824 
10 3.45 0.342142 0.166559 0.0590597 1.43471 -98.0006 0.549463 
10 3.45 0.344352 0.167475 0.059592 1.4173 -97.8148 0.554923 
10 3.455 0.344652 0.166892 0.058885 1.3924 -97.7924 0.548913 
10 3.455 0.341888 0.164782 0.0579868 1.38623 -97.7906 0.535008 
10 3.455 0.342048 0.164958 0.0574514 1.38817 -97.6896 0.536239 
10 3.46 0.337076 0.161113 0.0559044 1.37262 -96.913 0.528 
10 3.46 0.33993 0.164429 0.0579165 1.41261 -97.5532 0.541908 
10 3.46 0.337086 0.160794 0.0551788 1.3632 -96.81 0.533404 
10 3.465 0.33872 0.162642 0.0564004 1.3827 -97.4959 0.533928 
10 3.465 0.336846 0.161337 0.0562891 1.38158 -96.7745 0.535605 
10 3.465 0.33609 0.16022 0.0553519 1.36401 -96.7369 0.532901 
10 3.47 0.330434 0.155475 0.0524188 1.33396 -96.4871 0.516251 
10 3.47 0.331962 0.156844 0.0534652 1.34423 -96.3634 0.542571 
10 3.47 0.335664 0.159565 0.0547824 1.35143 -96.5467 0.528582 
10 3.475 0.332088 0.157097 0.0541637 1.34719 -96.4262 0.539921 
10 3.475 0.33206 0.157528 0.0541121 1.36013 -96.3521 0.532076 
10 3.475 0.332166 0.157498 0.0538556 1.35724 -96.6278 0.517119 
10 3.48 0.326392 0.152995 0.0519151 1.33516 -95.3786 0.528971 
10 3.48 0.333436 0.158836 0.0549659 1.36944 -96.4249 0.528209 
10 3.48 0.333354 0.157865 0.0537236 1.34311 -96.312 0.51864 
10 3.485 0.325968 0.152175 0.0513369 1.31763 -95.4852 0.516815 
10 3.485 0.328422 0.155311 0.0537349 1.36154 -95.9441 0.535033 
10 3.485 0.332328 0.157366 0.0534104 1.34645 -96.075 0.518463 
10 3.49 0.330846 0.155851 0.0529162 1.32929 -95.6798 0.521416 
10 3.49 0.3272 0.152288 0.0505499 1.29593 -95.4358 0.516746 
10 3.49 0.326132 0.152309 0.0511897 1.31654 -95.1475 0.507852 
10 3.495 0.326392 0.152634 0.0513326 1.31908 -95.4175 0.516474 
10 3.495 0.324922 0.151797 0.0509756 1.32253 -94.9996 0.508529 
10 3.495 0.326748 0.152654 0.051204 1.313 -95.1964 0.513973 
