J2 temperature m m2 m4 ms e sp_h 
0.15 1.39 0.920794 0.851938 0.737752 0.293293 -196.347 3.3327 
0.15 1.39 0.920906 0.852461 0.739121 0.31607 -196.47 3.48232 
0.15 1.39 0.920284 0.851063 0.736476 0.297859 -196.112 3.38496 
0.15 1.395 0.92071 0.85188 0.737843 0.299138 -196.422 3.27181 
0.15 1.395 0.920372 0.851254 0.736828 0.298898 -196.228 3.33259 
0.15 1.395 0.921536 0.853133 0.739491 0.279905 -196.564 3.23637 
0.15 1.4 0.921362 0.852981 0.739455 0.29095 -196.637 3.20276 
0.15 1.4 0.92093 0.852142 0.737966 0.287867 -196.446 3.21306 
0.15 1.4 0.920282 0.851213 0.737018 0.306711 -196.298 3.35478 
0.15 1.405 0.921036 0.852484 0.738762 0.297273 -196.526 3.23176 
0.15 1.405 0.919906 0.850231 0.734746 0.284973 -196.073 3.14876 
0.15 1.405 0.92144 0.85303 0.739392 0.283132 -196.705 3.08492 
0.15 1.41 0.921164 0.852597 0.738701 0.287529 -196.65 3.08425 
0.15 1.41 0.920648 0.851745 0.737426 0.294461 -196.398 3.19475 
0.15 1.41 0.922698 0.855306 0.743121 0.279061 -197.15 3.12014 
0.15 1.415 0.920604 0.851638 0.737254 0.291604 -196.375 3.1723 
0.15 1.415 0.921278 0.852673 0.738688 0.277021 -196.626 3.03753 
0.15 1.415 0.920862 0.851885 0.737272 0.275478 -196.39 3.07387 
0.15 1.42 0.920228 0.850842 0.735825 0.283241 -196.213 3.09052 
0.15 1.42 0.920862 0.852023 0.737648 0.284272 -196.56 3.0223 
0.15 1.42 0.92154 0.853032 0.738977 0.267303 -196.764 2.93176 
0.15 1.425 0.920674 0.851545 0.736628 0.273958 -196.396 2.98706 
0.15 1.425 0.921716 0.853666 0.740587 0.288125 -196.939 2.99805 
0.15 1.425 0.921922 0.853872 0.740667 0.275915 -196.874 3.00591 
0.15 1.43 0.920462 0.851155 0.736043 0.273023 -196.281 2.97287 
0.15 1.43 0.92125 0.852602 0.738381 0.272789 -196.696 2.91873 
0.15 1.43 0.922242 0.854406 0.741433 0.271047 -197.023 2.93536 
0.15 1.435 0.91983 0.850139 0.734595 0.282381 -196.092 3.01583 
0.15 1.435 0.92111 0.852283 0.737818 0.267552 -196.578 2.89256 
0.15 1.435 0.92053 0.851435 0.736727 0.282893 -196.401 2.97271 
0.15 1.44 0.922726 0.855179 0.742482 0.26082 -197.274 2.78122 
0.15 1.44 0.92205 0.853862 0.740067 0.255928 -196.922 2.76732 
0.15 1.44 0.920648 0.851496 0.736511 0.271088 -196.469 2.86286 
0.15 1.445 0.920404 0.851142 0.736083 0.276733 -196.437 2.85355 
0.15 1.445 0.921404 0.852762 0.738425 0.261333 -196.773 2.77784 
0.15 1.445 0.920534 0.851447 0.736803 0.281223 -196.444 2.93718 
0.15 1.45 0.921062 0.852151 0.737458 0.261768 -196.654 2.77188 
0.15 1.45 0.920446 0.851098 0.735685 0.267404 -196.384 2.79066 
0.15 1.45 0.921846 0.85355 0.739729 0.258593 -196.977 2.7171 
0.15 1.455 0.920304 0.850779 0.735142 0.262493 -196.277 2.77918 
0.15 1.455 0.92112 0.852388 0.737946 0.269813 -196.66 2.78904 
0.15 1.455 0.92068 0.851449 0.736089 0.260966 -196.465 2.73804 
0.15 1.46 0.919672 0.849803 0.733818 0.274409 -196.182 2.80948 
0.15 1.46 0.920178 0.850688 0.735221 0.271294 -196.289 2.81341 
0.15 1.46 0.921632 0.853089 0.738738 0.252316 -196.794 2.67731 
0.15 1.465 0.92013 0.850505 0.734807 0.263881 -196.348 2.71755 
0.15 1.465 0.92033 0.85074 0.734921 0.254794 -196.368 2.67873 
0.15 1.465 0.9209 0.851871 0.736912 0.260368 -196.632 2.68613 
0.15 1.47 0.921756 0.853073 0.738166 0.233962 -196.886 2.4879 
0.15 1.47 0.920246 0.850858 0.735687 0.272472 -196.405 2.7754 
0.15 1.47 0.920746 0.85139 0.735752 0.246066 -196.582 2.55179 
0.15 1.475 0.9205 0.851136 0.735709 0.258706 -196.472 2.65473 
0.15 1.475 0.920112 0.850458 0.734598 0.261141 -196.397 2.63118 
0.15 1.475 0.920964 0.851734 0.736182 0.241304 -196.609 2.5186 
0.15 1.48 0.921696 0.853038 0.738182 0.237438 -196.895 2.46047 
0.15 1.48 0.920812 0.851663 0.736517 0.254582 -196.67 2.5801 
0.15 1.48 0.920554 0.851277 0.736055 0.260636 -196.558 2.63738 
0.15 1.485 0.921118 0.851972 0.736392 0.236622 -196.69 2.42831 
0.15 1.485 0.919758 0.849841 0.733504 0.261709 -196.232 2.60197 
0.15 1.485 0.92133 0.852502 0.737557 0.245982 -196.862 2.47283 
0.15 1.49 0.920288 0.850609 0.734421 0.246905 -196.384 2.50084 
0.15 1.49 0.919792 0.84985 0.733567 0.257205 -196.3 2.56501 
0.15 1.49 0.920578 0.851194 0.735613 0.250337 -196.511 2.52724 
0.15 1.495 0.919788 0.849873 0.73361 0.25841 -196.304 2.55974 
0.15 1.495 0.920246 0.850597 0.734611 0.250455 -196.497 2.48234 
0.15 1.495 0.920492 0.851101 0.735357 0.253854 -196.551 2.46659 
0.15 1.5 0.919104 0.848552 0.731229 0.253317 -196.001 2.49838 
0.15 1.5 0.92094 0.851782 0.736419 0.243466 -196.74 2.416 
0.15 1.5 0.920114 0.850323 0.734012 0.24758 -196.438 2.45086 
0.15 1.505 0.91919 0.84871 0.731592 0.252472 -196.024 2.51498 
0.15 1.505 0.919888 0.849887 0.733265 0.245379 -196.41 2.37969 
0.15 1.505 0.920488 0.850851 0.734611 0.236051 -196.611 2.32147 
0.15 1.51 0.920486 0.850899 0.734817 0.238726 -196.528 2.39686 
0.15 1.51 0.919986 0.850157 0.733844 0.25053 -196.447 2.40978 
0.15 1.51 0.92183 0.853227 0.738342 0.228925 -197.06 2.25725 
0.15 1.515 0.919532 0.849308 0.732301 0.248788 -196.296 2.32415 
0.15 1.515 0.919674 0.849326 0.732008 0.232703 -196.291 2.29109 
0.15 1.515 0.920172 0.850228 0.733432 0.231766 -196.514 2.27531 
0.15 1.52 0.919444 0.849233 0.732481 0.253669 -196.209 2.44024 
0.15 1.52 0.919344 0.848873 0.731431 0.242077 -196.227 2.29865 
0.15 1.52 0.91887 0.848011 0.730172 0.242698 -195.997 2.37466 
0.15 1.525 0.919222 0.848767 0.731442 0.249065 -196.087 2.37987 
0.15 1.525 0.918632 0.847666 0.729642 0.247961 -195.97 2.3349 
0.15 1.525 0.9196 0.849173 0.731594 0.230117 -196.223 2.22677 
0.15 1.53 0.920086 0.849951 0.732669 0.221764 -196.406 2.17408 
0.15 1.53 0.9184 0.847267 0.728949 0.24892 -195.885 2.31564 
0.15 1.53 0.919474 0.849054 0.731625 0.236711 -196.317 2.26337 
0.15 1.535 0.918836 0.847901 0.729848 0.237202 -196.003 2.2839 
0.15 1.535 0.91848 0.847495 0.729417 0.253358 -195.813 2.38739 
0.15 1.535 0.918914 0.848002 0.729862 0.234474 -196.042 2.2202 
0.15 1.54 0.919196 0.848631 0.731152 0.240914 -196.23 2.25403 
0.15 1.54 0.918906 0.847925 0.729613 0.229665 -196.059 2.19303 
0.15 1.54 0.919048 0.848186 0.729989 0.229681 -196.135 2.17699 
0.15 1.545 0.91877 0.847658 0.729114 0.22784 -196.057 2.14338 
0.15 1.545 0.919014 0.848353 0.730818 0.24374 -196.173 2.26937 
0.15 1.545 0.917736 0.846039 0.726914 0.245944 -195.664 2.26227 
0.15 1.55 0.919252 0.84854 0.730597 0.226849 -196.22 2.15779 
0.15 1.55 0.91852 0.847502 0.729355 0.246672 -195.945 2.29004 
0.15 1.55 0.9185 0.847303 0.728894 0.236185 -195.945 2.21732 
0.15 1.555 0.91829 0.84693 0.728201 0.236254 -195.915 2.17343 
0.15 1.555 0.918398 0.847075 0.728249 0.232805 -195.894 2.14924 
0.15 1.555 0.918464 0.847152 0.728407 0.22996 -196.027 2.12734 
0.15 1.56 0.918978 0.848088 0.729884 0.228659 -196.159 2.10637 
0.15 1.56 0.917946 0.846041 0.726124 0.218953 -195.743 2.0405 
0.15 1.56 0.917638 0.845763 0.726197 0.237399 -195.621 2.19313 
0.15 1.565 0.917226 0.845083 0.725245 0.241479 -195.559 2.15988 
0.15 1.565 0.917816 0.846105 0.726891 0.23761 -195.717 2.16952 
0.15 1.565 0.917778 0.846149 0.727241 0.244916 -195.734 2.23578 
0.15 1.57 0.91763 0.845772 0.726297 0.237382 -195.703 2.14298 
0.15 1.57 0.917808 0.846094 0.726842 0.23708 -195.89 2.0822 
0.15 1.57 0.918114 0.846568 0.727361 0.231506 -195.939 2.04376 
0.15 1.575 0.917416 0.845254 0.725257 0.228691 -195.712 2.04252 
0.15 1.575 0.918164 0.846471 0.726856 0.218808 -195.916 2.0015 
0.15 1.575 0.917692 0.845913 0.726613 0.238377 -195.766 2.11844 
0.15 1.58 0.918146 0.846603 0.727413 0.228534 -196.037 1.99687 
0.15 1.58 0.916862 0.844494 0.724498 0.244194 -195.543 2.12172 
0.15 1.58 0.916814 0.844457 0.724292 0.247396 -195.581 2.08207 
0.15 1.585 0.915722 0.842598 0.721677 0.255595 -195.022 2.22995 
0.15 1.585 0.915764 0.842382 0.720697 0.237132 -195.095 2.07503 
0.15 1.585 0.916266 0.843241 0.721914 0.233293 -195.336 2.02069 
0.15 1.59 0.917118 0.844633 0.723871 0.221855 -195.645 1.92225 
0.15 1.59 0.915974 0.84285 0.72178 0.24161 -195.222 2.1255 
