J2 temperature m m2 m4 ms e sp_h 
0.15 1.815 0.994664 0.989507 0.979696 0.00828249 -227.707 0.0748011 
0.15 1.82 0.994542 0.989271 0.979253 0.00861595 -227.664 0.0761275 
0.15 1.82 0.994558 0.989302 0.979312 0.00859476 -227.669 0.074873 
0.15 1.825 0.994256 0.988716 0.978203 0.00935268 -227.562 0.0776836 
0.15 1.825 0.99451 0.989213 0.979155 0.00891506 -227.661 0.0742629 
0.15 1.83 0.994326 0.988855 0.978476 0.00933365 -227.585 0.0766865 
0.15 1.83 0.994264 0.988738 0.978262 0.00967313 -227.556 0.0784432 
0.15 1.835 0.994182 0.988569 0.977913 0.00930958 -227.533 0.0763449 
0.15 1.835 0.994322 0.988839 0.978417 0.00886541 -227.567 0.0752752 
0.15 1.84 0.993834 0.987897 0.976658 0.010375 -227.398 0.084276 
0.15 1.84 0.99393 0.988071 0.97694 0.0094693 -227.398 0.0807238 
