J2 temperature m m2 m4 ms e sp_h 
0.15 1.44 0.99628 0.99266 0.985706 0.00597233 -228.34 0.0777998 
0.15 1.445 0.996134 0.992371 0.98514 0.00608263 -228.271 0.0803848 
0.15 1.445 0.996092 0.992288 0.984979 0.00615139 -228.255 0.0806622 
0.15 1.445 0.996162 0.992428 0.985257 0.006164 -228.284 0.08124 
0.15 1.45 0.996212 0.992524 0.985435 0.00590697 -228.302 0.078363 
0.15 1.45 0.995964 0.992038 0.984503 0.00649591 -228.204 0.0828788 
0.15 1.45 0.996076 0.992257 0.984922 0.00620981 -228.249 0.0803324 
0.15 1.455 0.996174 0.992449 0.985287 0.00590802 -228.286 0.0782145 
0.15 1.455 0.996046 0.992201 0.984822 0.0064059 -228.242 0.0819106 
0.15 1.455 0.995974 0.992054 0.984521 0.00620147 -228.198 0.0816116 
0.15 1.46 0.996112 0.992326 0.985047 0.00595092 -228.258 0.0782168 
0.15 1.46 0.995772 0.991657 0.983752 0.00651808 -228.108 0.085668 
0.15 1.46 0.995868 0.991847 0.984124 0.00644155 -228.158 0.083381 
0.15 1.465 0.995752 0.991619 0.983685 0.00664809 -228.104 0.08591 
0.15 1.465 0.995726 0.99157 0.983595 0.00679952 -228.103 0.086178 
0.15 1.465 0.995756 0.991629 0.983708 0.00673778 -228.11 0.0851724 
0.15 1.47 0.995658 0.991434 0.983326 0.00676919 -228.063 0.0870776 
0.15 1.47 0.995706 0.991529 0.98351 0.00669398 -228.085 0.086091 
0.15 1.47 0.995578 0.991278 0.98303 0.0069936 -228.031 0.089422 
0.15 1.475 0.99541 0.990949 0.982397 0.00733911 -227.958 0.0923057 
0.15 1.475 0.995754 0.991624 0.983698 0.00666112 -228.105 0.0847158 
0.15 1.475 0.995622 0.991363 0.983185 0.00675208 -228.041 0.0878049 
0.15 1.48 0.995434 0.990997 0.982492 0.00731295 -227.978 0.0905491 
0.15 1.48 0.995334 0.990797 0.982094 0.00727219 -227.919 0.092399 
0.15 1.48 0.995458 0.991041 0.982567 0.00707907 -227.98 0.0892007 
0.15 1.485 0.995386 0.990902 0.982304 0.00731253 -227.954 0.0902332 
0.15 1.485 0.995138 0.990417 0.981375 0.00789232 -227.845 0.0965491 
0.15 1.485 0.995452 0.991031 0.982554 0.00718894 -227.974 0.0900032 
0.15 1.49 0.995106 0.990349 0.981228 0.0075979 -227.819 0.0957495 
0.15 1.49 0.99525 0.990638 0.981809 0.00777701 -227.89 0.0955998 
0.15 1.49 0.995256 0.990643 0.981795 0.00731104 -227.895 0.091103 
0.15 1.495 0.995232 0.990594 0.981688 0.00714824 -227.871 0.0900918 
0.15 1.495 0.995072 0.990284 0.98111 0.00777223 -227.806 0.0964756 
0.15 1.495 0.994984 0.990114 0.980789 0.00806687 -227.774 0.0990798 
0.15 1.5 0.9951 0.990341 0.981227 0.00782333 -227.836 0.0941402 
0.15 1.5 0.995008 0.990161 0.980878 0.007976 -227.789 0.0972769 
0.15 1.5 0.994958 0.990057 0.98066 0.00772122 -227.755 0.0966301 
0.15 1.505 0.994926 0.989995 0.98054 0.00777505 -227.748 0.095358 
0.15 1.505 0.99494 0.990026 0.980616 0.00801039 -227.754 0.0988154 
0.15 1.505 0.994964 0.99007 0.98069 0.00777134 -227.761 0.0962493 
0.15 1.51 0.994884 0.989915 0.980398 0.0080203 -227.735 0.0963945 
0.15 1.51 0.994738 0.989627 0.979836 0.00817161 -227.666 0.0989703 
0.15 1.51 0.994742 0.989636 0.979858 0.00823268 -227.663 0.101473 
0.15 1.515 0.99469 0.989535 0.979667 0.00836461 -227.646 0.101439 
0.15 1.515 0.994814 0.989773 0.980104 0.00777461 -227.686 0.0971793 
0.15 1.515 0.99467 0.989494 0.97958 0.00827664 -227.639 0.100279 
0.15 1.52 0.994404 0.988973 0.978583 0.00881347 -227.523 0.106094 
0.15 1.52 0.99453 0.989221 0.979063 0.00863941 -227.574 0.103844 
0.15 1.52 0.994582 0.989324 0.979263 0.00858193 -227.598 0.1041 
0.15 1.525 0.994628 0.989408 0.979405 0.00810109 -227.607 0.0992778 
0.15 1.525 0.9944 0.988965 0.978566 0.0087659 -227.52 0.105618 
0.15 1.525 0.994388 0.988942 0.978521 0.00880429 -227.518 0.104479 
0.15 1.53 0.994276 0.988721 0.978094 0.0089226 -227.465 0.106883 
0.15 1.53 0.994456 0.989074 0.978773 0.00859504 -227.537 0.103558 
0.15 1.53 0.994342 0.988853 0.978355 0.00894817 -227.492 0.106892 
0.15 1.535 0.994072 0.988324 0.977336 0.00940579 -227.385 0.109578 
0.15 1.535 0.994418 0.988995 0.978606 0.00835969 -227.516 0.102189 
0.15 1.535 0.994146 0.988463 0.977586 0.00892317 -227.402 0.107455 
0.15 1.54 0.99381 0.987808 0.976339 0.00971714 -227.261 0.115675 
0.15 1.54 0.993874 0.987934 0.976584 0.00964884 -227.293 0.113877 
0.15 1.54 0.99433 0.988824 0.978279 0.00854877 -227.484 0.103113 
0.15 1.545 0.993736 0.987668 0.976085 0.0101361 -227.248 0.114768 
0.15 1.545 0.993764 0.987716 0.976155 0.0096461 -227.231 0.11544 
0.15 1.545 0.994022 0.988225 0.977147 0.00941253 -227.356 0.11116 
0.15 1.55 0.993638 0.987475 0.975709 0.0102016 -227.199 0.116163 
0.15 1.55 0.993996 0.988175 0.977055 0.00950916 -227.349 0.11074 
0.15 1.55 0.994004 0.988192 0.977091 0.00956697 -227.356 0.110757 
0.15 1.555 0.99395 0.988095 0.976919 0.0101555 -227.335 0.109728 
0.15 1.555 0.99381 0.987809 0.976343 0.00969028 -227.272 0.111467 
0.15 1.555 0.993826 0.987841 0.97641 0.00971329 -227.272 0.113909 
0.15 1.56 0.993632 0.987456 0.975651 0.00971337 -227.191 0.112314 
0.15 1.56 0.993868 0.987922 0.97656 0.00953324 -227.289 0.109937 
0.15 1.56 0.993448 0.987096 0.974961 0.0100635 -227.114 0.116454 
0.15 1.565 0.993338 0.98688 0.974546 0.0102273 -227.054 0.119258 
