sizes temp ene 
10 1.965 -207.948 
10 1.965 -208.093 
10 1.965 -207.982 
10 1.965 -207.91 
10 1.965 -208.14 
10 1.965 -208.241 
10 1.965 -208.082 
10 1.965 -208.161 
10 1.965 -208.088 
10 1.965 -208.129 
10 1.965 -208.215 
10 1.965 -208.08 
10 1.965 -208.244 
10 1.965 -208.019 
10 1.965 -207.804 
10 1.965 -208.228 
10 1.965 -208.247 
10 1.965 -208.186 
10 1.965 -208.032 
10 1.965 -208.25 
10 1.965 -208.017 
10 1.965 -207.981 
10 1.97 -207.872 
10 1.97 -208.029 
10 1.97 -207.782 
10 1.97 -208.086 
10 1.97 -207.926 
10 1.97 -207.82 
10 1.97 -208.156 
10 1.97 -208.042 
10 1.97 -208.101 
10 1.97 -207.969 
10 1.97 -207.764 
10 1.97 -207.71 
10 1.97 -207.959 
10 1.97 -207.958 
10 1.97 -207.612 
10 1.97 -207.748 
10 1.97 -208.075 
10 1.97 -207.908 
10 1.97 -207.889 
10 1.97 -207.991 
10 1.97 -207.931 
10 1.97 -207.584 
10 1.97 -207.898 
10 1.97 -208.2 
10 1.97 -207.894 
10 1.975 -207.6 
10 1.975 -207.652 
10 1.975 -207.391 
10 1.975 -207.774 
10 1.975 -208.049 
10 1.975 -207.791 
10 1.975 -207.831 
10 1.975 -207.812 
10 1.975 -207.731 
10 1.975 -207.417 
10 1.975 -207.968 
10 1.975 -207.715 
10 1.975 -207.525 
10 1.975 -207.698 
10 1.975 -207.736 
10 1.975 -207.648 
10 1.975 -207.805 
10 1.975 -207.825 
10 1.975 -207.803 
10 1.975 -207.737 
10 1.975 -207.543 
10 1.975 -207.905 
10 1.975 -207.605 
10 1.975 -207.565 
10 1.975 -207.942 
10 1.98 -207.623 
10 1.98 -207.651 
10 1.98 -207.773 
10 1.98 -207.646 
10 1.98 -207.684 
10 1.98 -207.429 
10 1.98 -207.614 
10 1.98 -207.613 
10 1.98 -207.537 
10 1.98 -207.465 
10 1.98 -207.551 
10 1.98 -207.439 
10 1.98 -207.459 
10 1.98 -207.512 
10 1.98 -207.298 
10 1.98 -207.461 
10 1.98 -207.426 
10 1.98 -207.437 
10 1.98 -207.358 
10 1.98 -207.648 
10 1.98 -207.389 
10 1.98 -207.663 
10 1.98 -207.771 
10 1.98 -207.415 
10 1.98 -207.518 
10 1.985 -207.238 
10 1.985 -207.472 
10 1.985 -207.282 
10 1.985 -207.481 
10 1.985 -207.185 
10 1.985 -207.125 
10 1.985 -207.139 
10 1.985 -207.352 
10 1.985 -207.317 
10 1.985 -207.08 
10 1.985 -207.484 
10 1.985 -207.341 
10 1.985 -207.178 
10 1.985 -207.47 
10 1.985 -207.308 
10 1.985 -207.687 
10 1.985 -207.421 
10 1.985 -207.102 
10 1.985 -207.282 
10 1.985 -207.2 
10 1.985 -207.478 
10 1.985 -207.266 
10 1.985 -207.29 
10 1.985 -207.351 
10 1.985 -207.435 
10 1.99 -207.311 
10 1.99 -207.062 
10 1.99 -207.229 
10 1.99 -206.858 
10 1.99 -207.178 
10 1.99 -206.844 
10 1.99 -206.908 
10 1.99 -207.029 
10 1.99 -207.03 
10 1.99 -207.023 
10 1.99 -207.103 
10 1.99 -207.098 
10 1.99 -207.068 
10 1.99 -206.834 
10 1.99 -207.034 
10 1.99 -206.99 
10 1.99 -207.125 
10 1.99 -207.121 
10 1.99 -207.024 
10 1.99 -207.058 
10 1.99 -207.15 
10 1.99 -206.878 
10 1.99 -207.005 
10 1.99 -207.334 
10 1.99 -206.775 
10 1.995 -206.914 
10 1.995 -206.942 
10 1.995 -206.708 
10 1.995 -206.855 
10 1.995 -207.101 
10 1.995 -206.767 
10 1.995 -206.913 
10 1.995 -207.24 
10 1.995 -207 
10 1.995 -207.191 
10 1.995 -206.748 
10 1.995 -206.851 
10 1.995 -206.712 
10 1.995 -206.747 
10 1.995 -207.033 
10 1.995 -206.652 
10 1.995 -206.935 
10 1.995 -206.944 
10 1.995 -207.057 
10 1.995 -206.799 
10 1.995 -206.789 
10 1.995 -206.753 
10 1.995 -206.971 
10 1.995 -206.869 
10 1.995 -207.263 
