J: 3.37764 1.11093 0 0 
nth step2 temperature e 
1 1024 1.64 -216.58 
1 1024 1.645 -216.673 
1 1024 1.645 -215.892 
1 1024 1.645 -216.348 
1 1024 1.645 -216.37 
1 1024 1.645 -215.945 
1 1024 1.645 -216.204 
1 1024 1.645 -215.703 
1 1024 1.645 -216.548 
1 1024 1.645 -216.354 
1 1024 1.645 -216.5 
1 1024 1.645 -216.339 
1 1024 1.645 -216.231 
1 1024 1.645 -216.298 
1 1024 1.645 -216.265 
1 1024 1.645 -216.07 
1 1024 1.645 -216.38 
1 1024 1.645 -216.207 
1 1024 1.645 -216.31 
1 1024 1.645 -215.873 
1 1024 1.645 -215.866 
1 1024 1.645 -216.487 
1 1024 1.645 -216.183 
1 1024 1.645 -216.142 
1 1024 1.645 -216.19 
1 1024 1.645 -216.141 
1 1024 1.65 -216.098 
1 1024 1.65 -215.938 
1 1024 1.65 -216.285 
1 1024 1.65 -216.185 
1 1024 1.65 -216.394 
1 1024 1.65 -215.903 
1 1024 1.65 -216.004 
1 1024 1.65 -216.107 
1 1024 1.65 -216.088 
1 1024 1.65 -215.996 
1 1024 1.65 -216.279 
1 1024 1.65 -216.08 
1 1024 1.65 -216.155 
1 1024 1.65 -216.142 
1 1024 1.65 -216.214 
1 1024 1.65 -215.934 
1 1024 1.65 -215.99 
1 1024 1.65 -216.515 
1 1024 1.65 -216.178 
1 1024 1.65 -216.283 
1 1024 1.65 -215.977 
1 1024 1.65 -216.127 
1 1024 1.65 -216.049 
1 1024 1.65 -216.233 
1 1024 1.65 -216.117 
1 1024 1.655 -216.176 
1 1024 1.655 -216.166 
1 1024 1.655 -216.184 
1 1024 1.655 -216.084 
1 1024 1.655 -216.393 
1 1024 1.655 -215.816 
1 1024 1.655 -216.337 
1 1024 1.655 -215.873 
1 1024 1.655 -216.198 
1 1024 1.655 -216.12 
1 1024 1.655 -215.948 
1 1024 1.655 -215.855 
1 1024 1.655 -215.752 
1 1024 1.655 -215.889 
1 1024 1.655 -216.316 
1 1024 1.655 -216.361 
1 1024 1.655 -216.161 
1 1024 1.655 -215.688 
1 1024 1.655 -215.994 
1 1024 1.655 -216.166 
1 1024 1.655 -215.685 
1 1024 1.655 -216.01 
1 1024 1.655 -216.114 
1 1024 1.655 -215.995 
1 1024 1.655 -215.77 
1 1024 1.66 -216.008 
1 1024 1.66 -216.194 
1 1024 1.66 -216.192 
1 1024 1.66 -215.947 
1 1024 1.66 -215.883 
1 1024 1.66 -215.566 
1 1024 1.66 -215.945 
1 1024 1.66 -215.923 
1 1024 1.66 -216.422 
1 1024 1.66 -215.97 
1 1024 1.66 -216.14 
1 1024 1.66 -215.921 
1 1024 1.66 -215.862 
1 1024 1.66 -216.137 
1 1024 1.66 -215.711 
1 1024 1.66 -215.829 
1 1024 1.66 -215.974 
1 1024 1.66 -216.116 
1 1024 1.66 -215.925 
1 1024 1.66 -215.828 
1 1024 1.66 -215.863 
1 1024 1.66 -216.124 
1 1024 1.66 -216.249 
1 1024 1.66 -215.74 
1 1024 1.66 -215.909 
1 1024 1.665 -215.732 
1 1024 1.665 -216.04 
1 1024 1.665 -215.727 
1 1024 1.665 -215.713 
1 1024 1.665 -216.321 
1 1024 1.665 -215.653 
1 1024 1.665 -215.838 
1 1024 1.665 -215.874 
1 1024 1.665 -215.868 
1 1024 1.665 -215.942 
1 1024 1.665 -216.177 
1 1024 1.665 -215.418 
1 1024 1.665 -216.037 
1 1024 1.665 -215.678 
1 1024 1.665 -216.334 
1 1024 1.665 -215.779 
1 1024 1.665 -216.119 
1 1024 1.665 -216.267 
1 1024 1.665 -216.11 
1 1024 1.665 -215.601 
1 1024 1.665 -215.527 
1 1024 1.665 -215.934 
1 1024 1.665 -215.911 
1 1024 1.665 -215.627 
1 1024 1.665 -216.203 
1 1024 1.67 -216.229 
1 1024 1.67 -215.862 
1 1024 1.67 -215.881 
1 1024 1.67 -215.504 
1 1024 1.67 -216.221 
1 1024 1.67 -215.776 
1 1024 1.67 -215.947 
1 1024 1.67 -215.746 
1 1024 1.67 -215.795 
1 1024 1.67 -216.305 
1 1024 1.67 -215.77 
1 1024 1.67 -215.716 
1 1024 1.67 -215.816 
1 1024 1.67 -216.006 
1 1024 1.67 -215.887 
1 1024 1.67 -215.971 
1 1024 1.67 -215.5 
1 1024 1.67 -216.109 
1 1024 1.67 -215.845 
1 1024 1.67 -215.862 
1 1024 1.67 -215.748 
1 1024 1.67 -215.817 
1 1024 1.67 -216.043 
1 1024 1.67 -215.542 
1 1024 1.67 -215.968 
1 1024 1.675 -215.354 
1 1024 1.675 -215.325 
1 1024 1.675 -215.719 
1 1024 1.675 -215.584 
1 1024 1.675 -215.552 
